i,c,id,s,f
"HealthKeepers, Inc.",Orange County,"Orange, VA",VA,51137
"HealthKeepers, Inc.",Page County,"Page, VA",VA,51139
Optima Health Plan,Page County,"Page, VA",VA,51139
Optima Health Plan,Patrick County,"Patrick, VA",VA,51141
"HealthKeepers, Inc.",Patrick County,"Patrick, VA",VA,51141
"Coventry Health Care of Virginia, Inc",Pittsylvania County,"Pittsylvania, VA",VA,51143
"HealthKeepers, Inc.",Pittsylvania County,"Pittsylvania, VA",VA,51143
"HealthKeepers, Inc.",Powhatan County,"Powhatan, VA",VA,51145
Optima Health Plan,Powhatan County,"Powhatan, VA",VA,51145
Aetna Life Insurance Company,Powhatan County,"Powhatan, VA",VA,51145
"HealthKeepers, Inc.",Prince Edward County,"Prince Edward, VA",VA,51147
Optima Health Plan,Prince Edward County,"Prince Edward, VA",VA,51147
Aetna Life Insurance Company,Prince George County,"Prince George, VA",VA,51149
"HealthKeepers, Inc.",Prince George County,"Prince George, VA",VA,51149
Optima Health Plan,Prince George County,"Prince George, VA",VA,51149
Kaiser Permanente,Prince William County,"Prince William, VA",VA,51153
"CareFirst BlueChoice, Inc.",Prince William County,"Prince William, VA",VA,51153
Group Hospitalization and Medical Services Inc.,Prince William County,"Prince William, VA",VA,51153
"HealthKeepers, Inc.",Prince William County,"Prince William, VA",VA,51153
Optima Health Plan,Pulaski County,"Pulaski, VA",VA,51155
"HealthKeepers, Inc.",Pulaski County,"Pulaski, VA",VA,51155
"Coventry Health Care of Virginia, Inc",Pulaski County,"Pulaski, VA",VA,51155
Aetna Life Insurance Company,Pulaski County,"Pulaski, VA",VA,51155
"HealthKeepers, Inc.",Rappahannock County,"Rappahannock, VA",VA,51157
Optima Health Plan,Rappahannock County,"Rappahannock, VA",VA,51157
"HealthKeepers, Inc.",Richmond County,"Richmond, VA",VA,51159
Optima Health Plan,Richmond County,"Richmond, VA",VA,51159
Optima Health Plan,Roanoke County,"Roanoke, VA",VA,51161
Aetna Life Insurance Company,Roanoke County,"Roanoke, VA",VA,51161
"Coventry Health Care of Virginia, Inc",Roanoke County,"Roanoke, VA",VA,51161
"HealthKeepers, Inc.",Roanoke County,"Roanoke, VA",VA,51161
"HealthKeepers, Inc.",Rockbridge County,"Rockbridge, VA",VA,51163
Optima Health Plan,Rockbridge County,"Rockbridge, VA",VA,51163
"HealthKeepers, Inc.",Rockingham County,"Rockingham, VA",VA,51165
Optima Health Plan,Rockingham County,"Rockingham, VA",VA,51165
"HealthKeepers, Inc.",Russell County,"Russell, VA",VA,51167
Optima Health Plan,Russell County,"Russell, VA",VA,51167
"HealthKeepers, Inc.",Scott County,"Scott, VA",VA,51169
"HealthKeepers, Inc.",Shenandoah County,"Shenandoah, VA",VA,51171
Optima Health Plan,Shenandoah County,"Shenandoah, VA",VA,51171
"HealthKeepers, Inc.",Smyth County,"Smyth, VA",VA,51173
Optima Health Plan,Smyth County,"Smyth, VA",VA,51173
"HealthKeepers, Inc.",Southampton County,"Southampton, VA",VA,51175
Optima Health Plan,Southampton County,"Southampton, VA",VA,51175
"HealthKeepers, Inc.",Spotsylvania County,"Spotsylvania, VA",VA,51177
Kaiser Permanente,Spotsylvania County,"Spotsylvania, VA",VA,51177
Optima Health Plan,Spotsylvania County,"Spotsylvania, VA",VA,51177
"HealthKeepers, Inc.",Stafford County,"Stafford, VA",VA,51179
Kaiser Permanente,Stafford County,"Stafford, VA",VA,51179
Optima Health Plan,Stafford County,"Stafford, VA",VA,51179
Optima Health Plan,Surry County,"Surry, VA",VA,51181
"HealthKeepers, Inc.",Surry County,"Surry, VA",VA,51181
Optima Health Plan,Sussex County,"Sussex, VA",VA,51183
"HealthKeepers, Inc.",Sussex County,"Sussex, VA",VA,51183
Aetna Life Insurance Company,Tazewell County,"Tazewell, VA",VA,51185
"HealthKeepers, Inc.",Tazewell County,"Tazewell, VA",VA,51185
"HealthKeepers, Inc.",Warren County,"Warren, VA",VA,51187
Optima Health Plan,Warren County,"Warren, VA",VA,51187
Optima Health Plan,Washington County,"Washington, VA",VA,51191
"HealthKeepers, Inc.",Washington County,"Washington, VA",VA,51191
Kaiser Permanente,Westmoreland County,"Westmoreland, VA",VA,51193
"HealthKeepers, Inc.",Westmoreland County,"Westmoreland, VA",VA,51193
Optima Health Plan,Westmoreland County,"Westmoreland, VA",VA,51193
Optima Health Plan,Wise County,"Wise, VA",VA,51195
"HealthKeepers, Inc.",Wise County,"Wise, VA",VA,51195
Aetna Life Insurance Company,Wythe County,"Wythe, VA",VA,51197
"HealthKeepers, Inc.",Wythe County,"Wythe, VA",VA,51197
Aetna Life Insurance Company,York County,"York, VA",VA,51199
Optima Health Plan,York County,"York, VA",VA,51199
"HealthKeepers, Inc.",York County,"York, VA",VA,51199
Group Hospitalization and Medical Services Inc.,Alexandria city,"Alexandria city, VA",VA,51510
Innovation Health Insurance Company,Alexandria city,"Alexandria city, VA",VA,51510
"CareFirst BlueChoice, Inc.",Alexandria city,"Alexandria city, VA",VA,51510
Kaiser Permanente,Alexandria city,"Alexandria city, VA",VA,51510
"HealthKeepers, Inc.",Bedford city,"Bedford city, VA",VA,51515
Optima Health Plan,Bedford city,"Bedford city, VA",VA,51515
Aetna Life Insurance Company,Bedford city,"Bedford city, VA",VA,51515
"HealthKeepers, Inc.",Bristol city,"Bristol city, VA",VA,51520
Optima Health Plan,Buena Vista city,"Buena Vista city, VA",VA,51530
"HealthKeepers, Inc.",Buena Vista city,"Buena Vista city, VA",VA,51530
"HealthKeepers, Inc.",Charlottesville city,"Charlottesville city, VA",VA,51540
Optima Health Plan,Charlottesville city,"Charlottesville city, VA",VA,51540
"Coventry Health Care of Virginia, Inc",Charlottesville city,"Charlottesville city, VA",VA,51540
Optima Health Plan,Chesapeake city,"Chesapeake city, VA",VA,51550
"HealthKeepers, Inc.",Chesapeake city,"Chesapeake city, VA",VA,51550
Aetna Life Insurance Company,Colonial Heights city,"Colonial Heights city, VA",VA,51570
Optima Health Plan,Colonial Heights city,"Colonial Heights city, VA",VA,51570
"HealthKeepers, Inc.",Colonial Heights city,"Colonial Heights city, VA",VA,51570
Optima Health Plan,Covington city,"Covington city, VA",VA,51580
"HealthKeepers, Inc.",Covington city,"Covington city, VA",VA,51580
"HealthKeepers, Inc.",Danville city,"Danville city, VA",VA,51590
"Coventry Health Care of Virginia, Inc",Danville city,"Danville city, VA",VA,51590
Optima Health Plan,Emporia city,"Emporia city, VA",VA,51595
"HealthKeepers, Inc.",Emporia city,"Emporia city, VA",VA,51595
Kaiser Permanente,Fairfax city,"Fairfax city, VA",VA,51600
Innovation Health Insurance Company,Fairfax city,"Fairfax city, VA",VA,51600
"CareFirst BlueChoice, Inc.",Fairfax city,"Fairfax city, VA",VA,51600
Group Hospitalization and Medical Services Inc.,Fairfax city,"Fairfax city, VA",VA,51600
Innovation Health Insurance Company,Falls Church city,"Falls Church city, VA",VA,51610
Group Hospitalization and Medical Services Inc.,Falls Church city,"Falls Church city, VA",VA,51610
"CareFirst BlueChoice, Inc.",Falls Church city,"Falls Church city, VA",VA,51610
Kaiser Permanente,Falls Church city,"Falls Church city, VA",VA,51610
"HealthKeepers, Inc.",Franklin city,"Franklin city, VA",VA,51620
Optima Health Plan,Franklin city,"Franklin city, VA",VA,51620
Optima Health Plan,Fredericksburg city,"Fredericksburg city, VA",VA,51630
Kaiser Permanente,Fredericksburg city,"Fredericksburg city, VA",VA,51630
"HealthKeepers, Inc.",Fredericksburg city,"Fredericksburg city, VA",VA,51630
Optima Health Plan,Galax city,"Galax city, VA",VA,51640
Aetna Life Insurance Company,Galax city,"Galax city, VA",VA,51640
"HealthKeepers, Inc.",Galax city,"Galax city, VA",VA,51640
Aetna Life Insurance Company,Hampton city,"Hampton city, VA",VA,51650
"HealthKeepers, Inc.",Hampton city,"Hampton city, VA",VA,51650
Optima Health Plan,Hampton city,"Hampton city, VA",VA,51650
"HealthKeepers, Inc.",Harrisonburg city,"Harrisonburg city, VA",VA,51660
Optima Health Plan,Harrisonburg city,"Harrisonburg city, VA",VA,51660
Optima Health Plan,Hopewell city,"Hopewell city, VA",VA,51670
Aetna Life Insurance Company,Hopewell city,"Hopewell city, VA",VA,51670
"HealthKeepers, Inc.",Hopewell city,"Hopewell city, VA",VA,51670
Aetna Life Insurance Company,Lexington city,"Lexington city, VA",VA,51678
Optima Health Plan,Lexington city,"Lexington city, VA",VA,51678
"HealthKeepers, Inc.",Lexington city,"Lexington city, VA",VA,51678
Optima Health Plan,Lynchburg city,"Lynchburg city, VA",VA,51680
"HealthKeepers, Inc.",Lynchburg city,"Lynchburg city, VA",VA,51680
"HealthKeepers, Inc.",Manassas city,"Manassas city, VA",VA,51683
Kaiser Permanente,Manassas city,"Manassas city, VA",VA,51683
Kaiser Permanente,Manassas Park city,"Manassas Park city, VA",VA,51685
"HealthKeepers, Inc.",Manassas Park city,"Manassas Park city, VA",VA,51685
"HealthKeepers, Inc.",Martinsville city,"Martinsville city, VA",VA,51690
"Coventry Health Care of Virginia, Inc",Martinsville city,"Martinsville city, VA",VA,51690
Optima Health Plan,Martinsville city,"Martinsville city, VA",VA,51690
Aetna Life Insurance Company,Martinsville city,"Martinsville city, VA",VA,51690
Optima Health Plan,Newport News city,"Newport News city, VA",VA,51700
"HealthKeepers, Inc.",Newport News city,"Newport News city, VA",VA,51700
Aetna Life Insurance Company,Newport News city,"Newport News city, VA",VA,51700
Optima Health Plan,Norfolk city,"Norfolk city, VA",VA,51710
"HealthKeepers, Inc.",Norfolk city,"Norfolk city, VA",VA,51710
"HealthKeepers, Inc.",Norton city,"Norton city, VA",VA,51720
Optima Health Plan,Norton city,"Norton city, VA",VA,51720
"HealthKeepers, Inc.",Petersburg city,"Petersburg city, VA",VA,51730
Aetna Life Insurance Company,Petersburg city,"Petersburg city, VA",VA,51730
Optima Health Plan,Petersburg city,"Petersburg city, VA",VA,51730
Optima Health Plan,Poquoson city,"Poquoson city, VA",VA,51735
"HealthKeepers, Inc.",Poquoson city,"Poquoson city, VA",VA,51735
Optima Health Plan,Portsmouth city,"Portsmouth city, VA",VA,51740
"HealthKeepers, Inc.",Portsmouth city,"Portsmouth city, VA",VA,51740
"Coventry Health Care of Virginia, Inc",Radford city,"Radford city, VA",VA,51750
"HealthKeepers, Inc.",Radford city,"Radford city, VA",VA,51750
Optima Health Plan,Radford city,"Radford city, VA",VA,51750
Aetna Life Insurance Company,Radford city,"Radford city, VA",VA,51750
"Coventry Health Care of Virginia, Inc",Richmond city,"Richmond city, VA",VA,51760
Aetna Life Insurance Company,Richmond city,"Richmond city, VA",VA,51760
Optima Health Plan,Richmond city,"Richmond city, VA",VA,51760
"HealthKeepers, Inc.",Richmond city,"Richmond city, VA",VA,51760
Aetna Life Insurance Company,Roanoke city,"Roanoke city, VA",VA,51770
"HealthKeepers, Inc.",Roanoke city,"Roanoke city, VA",VA,51770
Optima Health Plan,Roanoke city,"Roanoke city, VA",VA,51770
"Coventry Health Care of Virginia, Inc",Roanoke city,"Roanoke city, VA",VA,51770
"HealthKeepers, Inc.",Salem city,"Salem city, VA",VA,51775
Optima Health Plan,Salem city,"Salem city, VA",VA,51775
"Coventry Health Care of Virginia, Inc",Salem city,"Salem city, VA",VA,51775
Aetna Life Insurance Company,Salem city,"Salem city, VA",VA,51775
Optima Health Plan,Staunton city,"Staunton city, VA",VA,51790
"Coventry Health Care of Virginia, Inc",Staunton city,"Staunton city, VA",VA,51790
"HealthKeepers, Inc.",Staunton city,"Staunton city, VA",VA,51790
Optima Health Plan,Suffolk city,"Suffolk city, VA",VA,51800
"HealthKeepers, Inc.",Suffolk city,"Suffolk city, VA",VA,51800
Optima Health Plan,Virginia Beach city,"Virginia Beach city, VA",VA,51810
"HealthKeepers, Inc.",Virginia Beach city,"Virginia Beach city, VA",VA,51810
Optima Health Plan,Waynesboro city,"Waynesboro city, VA",VA,51820
"HealthKeepers, Inc.",Waynesboro city,"Waynesboro city, VA",VA,51820
"Coventry Health Care of Virginia, Inc",Waynesboro city,"Waynesboro city, VA",VA,51820
Optima Health Plan,Williamsburg city,"Williamsburg city, VA",VA,51830
Aetna Life Insurance Company,Williamsburg city,"Williamsburg city, VA",VA,51830
"HealthKeepers, Inc.",Williamsburg city,"Williamsburg city, VA",VA,51830
"HealthKeepers, Inc.",Winchester city,"Winchester city, VA",VA,51840
Optima Health Plan,Winchester city,"Winchester city, VA",VA,51840
Highmark Blue Cross Blue Shield West Virginia,Barbour County,"Barbour, WV",WV,54001
Highmark Blue Cross Blue Shield West Virginia,Berkeley County,"Berkeley, WV",WV,54003
Highmark Blue Cross Blue Shield West Virginia,Boone County,"Boone, WV",WV,54005
Highmark Blue Cross Blue Shield West Virginia,Braxton County,"Braxton, WV",WV,54007
Highmark Blue Cross Blue Shield West Virginia,Brooke County,"Brooke, WV",WV,54009
Highmark Blue Cross Blue Shield West Virginia,Cabell County,"Cabell, WV",WV,54011
Highmark Blue Cross Blue Shield West Virginia,Calhoun County,"Calhoun, WV",WV,54013
Highmark Blue Cross Blue Shield West Virginia,Clay County,"Clay, WV",WV,54015
Highmark Blue Cross Blue Shield West Virginia,Doddridge County,"Doddridge, WV",WV,54017
Highmark Blue Cross Blue Shield West Virginia,Fayette County,"Fayette, WV",WV,54019
Highmark Blue Cross Blue Shield West Virginia,Gilmer County,"Gilmer, WV",WV,54021
Highmark Blue Cross Blue Shield West Virginia,Grant County,"Grant, WV",WV,54023
Highmark Blue Cross Blue Shield West Virginia,Greenbrier County,"Greenbrier, WV",WV,54025
Highmark Blue Cross Blue Shield West Virginia,Hampshire County,"Hampshire, WV",WV,54027
Highmark Blue Cross Blue Shield West Virginia,Hancock County,"Hancock, WV",WV,54029
Highmark Blue Cross Blue Shield West Virginia,Hardy County,"Hardy, WV",WV,54031
Highmark Blue Cross Blue Shield West Virginia,Harrison County,"Harrison, WV",WV,54033
Highmark Blue Cross Blue Shield West Virginia,Jackson County,"Jackson, WV",WV,54035
Highmark Blue Cross Blue Shield West Virginia,Jefferson County,"Jefferson, WV",WV,54037
Highmark Blue Cross Blue Shield West Virginia,Kanawha County,"Kanawha, WV",WV,54039
Highmark Blue Cross Blue Shield West Virginia,Lewis County,"Lewis, WV",WV,54041
Highmark Blue Cross Blue Shield West Virginia,Lincoln County,"Lincoln, WV",WV,54043
Highmark Blue Cross Blue Shield West Virginia,Logan County,"Logan, WV",WV,54045
Highmark Blue Cross Blue Shield West Virginia,McDowell County,"McDowell, WV",WV,54047
Highmark Blue Cross Blue Shield West Virginia,Marion County,"Marion, WV",WV,54049
Highmark Blue Cross Blue Shield West Virginia,Marshall County,"Marshall, WV",WV,54051
Highmark Blue Cross Blue Shield West Virginia,Mason County,"Mason, WV",WV,54053
Highmark Blue Cross Blue Shield West Virginia,Mercer County,"Mercer, WV",WV,54055
Highmark Blue Cross Blue Shield West Virginia,Mineral County,"Mineral, WV",WV,54057
Highmark Blue Cross Blue Shield West Virginia,Mingo County,"Mingo, WV",WV,54059
Highmark Blue Cross Blue Shield West Virginia,Monongalia County,"Monongalia, WV",WV,54061
Highmark Blue Cross Blue Shield West Virginia,Monroe County,"Monroe, WV",WV,54063
Highmark Blue Cross Blue Shield West Virginia,Morgan County,"Morgan, WV",WV,54065
Highmark Blue Cross Blue Shield West Virginia,Nicholas County,"Nicholas, WV",WV,54067
Highmark Blue Cross Blue Shield West Virginia,Ohio County,"Ohio, WV",WV,54069
Highmark Blue Cross Blue Shield West Virginia,Pendleton County,"Pendleton, WV",WV,54071
Highmark Blue Cross Blue Shield West Virginia,Pleasants County,"Pleasants, WV",WV,54073
Highmark Blue Cross Blue Shield West Virginia,Pocahontas County,"Pocahontas, WV",WV,54075
Highmark Blue Cross Blue Shield West Virginia,Preston County,"Preston, WV",WV,54077
Highmark Blue Cross Blue Shield West Virginia,Putnam County,"Putnam, WV",WV,54079
Highmark Blue Cross Blue Shield West Virginia,Raleigh County,"Raleigh, WV",WV,54081
Highmark Blue Cross Blue Shield West Virginia,Randolph County,"Randolph, WV",WV,54083
Highmark Blue Cross Blue Shield West Virginia,Ritchie County,"Ritchie, WV",WV,54085
Highmark Blue Cross Blue Shield West Virginia,Roane County,"Roane, WV",WV,54087
Highmark Blue Cross Blue Shield West Virginia,Summers County,"Summers, WV",WV,54089
Highmark Blue Cross Blue Shield West Virginia,Taylor County,"Taylor, WV",WV,54091
Highmark Blue Cross Blue Shield West Virginia,Tucker County,"Tucker, WV",WV,54093
Highmark Blue Cross Blue Shield West Virginia,Tyler County,"Tyler, WV",WV,54095
Highmark Blue Cross Blue Shield West Virginia,Upshur County,"Upshur, WV",WV,54097
Highmark Blue Cross Blue Shield West Virginia,Wayne County,"Wayne, WV",WV,54099
Highmark Blue Cross Blue Shield West Virginia,Webster County,"Webster, WV",WV,54101
Highmark Blue Cross Blue Shield West Virginia,Wetzel County,"Wetzel, WV",WV,54103
Highmark Blue Cross Blue Shield West Virginia,Wirt County,"Wirt, WV",WV,54105
Highmark Blue Cross Blue Shield West Virginia,Wood County,"Wood, WV",WV,54107
Highmark Blue Cross Blue Shield West Virginia,Wyoming County,"Wyoming, WV",WV,54109
Security Health Plan,Adams County,"Adams, WI",WI,55001
Dean Health Plan,Adams County,"Adams, WI",WI,55001
Security Health Plan,Ashland County,"Ashland, WI",WI,55003
Health Tradition Health Plan,Barron County,"Barron, WI",WI,55005
Security Health Plan,Barron County,"Barron, WI",WI,55005
Security Health Plan,Bayfield County,"Bayfield, WI",WI,55007
"Molina Healthcare of Wisconsin, Inc.",Brown County,"Brown, WI",WI,55009
Common Ground Healthcare Cooperative,Brown County,"Brown, WI",WI,55009
Anthem Blue Cross and Blue Shield,Brown County,"Brown, WI",WI,55009
Dean Health Plan,Brown County,"Brown, WI",WI,55009
Arise Health Plan,Brown County,"Brown, WI",WI,55009
Health Tradition Health Plan,Buffalo County,"Buffalo, WI",WI,55011
"Gundersen Health Plan, Inc.",Buffalo County,"Buffalo, WI",WI,55011
Security Health Plan,Burnett County,"Burnett, WI",WI,55013
Common Ground Healthcare Cooperative,Calumet County,"Calumet, WI",WI,55015
Arise Health Plan,Calumet County,"Calumet, WI",WI,55015
"Molina Healthcare of Wisconsin, Inc.",Calumet County,"Calumet, WI",WI,55015
Dean Health Plan,Calumet County,"Calumet, WI",WI,55015
Anthem Blue Cross and Blue Shield,Calumet County,"Calumet, WI",WI,55015
Security Health Plan,Chippewa County,"Chippewa, WI",WI,55017
Health Tradition Health Plan,Chippewa County,"Chippewa, WI",WI,55017
Security Health Plan,Clark County,"Clark, WI",WI,55019
Group Health Cooperative- SCW,Columbia County,"Columbia, WI",WI,55021
Dean Health Plan,Columbia County,"Columbia, WI",WI,55021
Unity Health Insurance,Columbia County,"Columbia, WI",WI,55021
