i,c,id,s,f
Blue Cross Blue Shield of Texas,Johnson County,"Johnson, TX",TX,48251
Insurance Company of Scott & White,Johnson County,"Johnson, TX",TX,48251
Blue Cross Blue Shield of Texas,Jones County,"Jones, TX",TX,48253
"SHA, LLC DBA FirstCare Health Plans",Jones County,"Jones, TX",TX,48253
Blue Cross Blue Shield of Texas,Karnes County,"Karnes, TX",TX,48255
CHRISTUS Health Plan,Karnes County,"Karnes, TX",TX,48255
Blue Cross Blue Shield of Texas,Kaufman County,"Kaufman, TX",TX,48257
Celtic Insurance Company,Kendall County,"Kendall, TX",TX,48259
Blue Cross Blue Shield of Texas,Kendall County,"Kendall, TX",TX,48259
CHRISTUS Health Plan,Kenedy County,"Kenedy, TX",TX,48261
Blue Cross Blue Shield of Texas,Kenedy County,"Kenedy, TX",TX,48261
Blue Cross Blue Shield of Texas,Kent County,"Kent, TX",TX,48263
"SHA, LLC DBA FirstCare Health Plans",Kent County,"Kent, TX",TX,48263
Blue Cross Blue Shield of Texas,Kerr County,"Kerr, TX",TX,48265
Insurance Company of Scott & White,Kimble County,"Kimble, TX",TX,48267
Scott and White Health Plan,Kimble County,"Kimble, TX",TX,48267
Blue Cross Blue Shield of Texas,Kimble County,"Kimble, TX",TX,48267
Blue Cross Blue Shield of Texas,King County,"King, TX",TX,48269
"SHA, LLC DBA FirstCare Health Plans",King County,"King, TX",TX,48269
Blue Cross Blue Shield of Texas,Kinney County,"Kinney, TX",TX,48271
CHRISTUS Health Plan,Kleberg County,"Kleberg, TX",TX,48273
Blue Cross Blue Shield of Texas,Kleberg County,"Kleberg, TX",TX,48273
"Humana Health Plan of Texas, Inc.",Kleberg County,"Kleberg, TX",TX,48273
Blue Cross Blue Shield of Texas,Knox County,"Knox, TX",TX,48275
"SHA, LLC DBA FirstCare Health Plans",Knox County,"Knox, TX",TX,48275
Blue Cross Blue Shield of Texas,Lamar County,"Lamar, TX",TX,48277
Blue Cross Blue Shield of Texas,Lamb County,"Lamb, TX",TX,48279
"SHA, LLC DBA FirstCare Health Plans",Lamb County,"Lamb, TX",TX,48279
"SHA, LLC DBA FirstCare Health Plans",Lampasas County,"Lampasas, TX",TX,48281
Insurance Company of Scott & White,Lampasas County,"Lampasas, TX",TX,48281
Scott and White Health Plan,Lampasas County,"Lampasas, TX",TX,48281
Blue Cross Blue Shield of Texas,Lampasas County,"Lampasas, TX",TX,48281
Blue Cross Blue Shield of Texas,La Salle County,"La Salle, TX",TX,48283
Blue Cross Blue Shield of Texas,Lavaca County,"Lavaca, TX",TX,48285
Celtic Insurance Company,Lee County,"Lee, TX",TX,48287
Scott and White Health Plan,Lee County,"Lee, TX",TX,48287
Insurance Company of Scott & White,Lee County,"Lee, TX",TX,48287
Blue Cross Blue Shield of Texas,Lee County,"Lee, TX",TX,48287
"Sendero Health Plans, inc.",Lee County,"Lee, TX",TX,48287
"SHA, LLC DBA FirstCare Health Plans",Lee County,"Lee, TX",TX,48287
Insurance Company of Scott & White,Leon County,"Leon, TX",TX,48289
Blue Cross Blue Shield of Texas,Leon County,"Leon, TX",TX,48289
"SHA, LLC DBA FirstCare Health Plans",Leon County,"Leon, TX",TX,48289
Scott and White Health Plan,Leon County,"Leon, TX",TX,48289
"Community Health Choice, Inc.",Liberty County,"Liberty, TX",TX,48291
Blue Cross Blue Shield of Texas,Liberty County,"Liberty, TX",TX,48291
"Cigna HealthCare of Texas, Inc.",Liberty County,"Liberty, TX",TX,48291
Scott and White Health Plan,Limestone County,"Limestone, TX",TX,48293
Insurance Company of Scott & White,Limestone County,"Limestone, TX",TX,48293
Blue Cross Blue Shield of Texas,Limestone County,"Limestone, TX",TX,48293
"SHA, LLC DBA FirstCare Health Plans",Limestone County,"Limestone, TX",TX,48293
"SHA, LLC DBA FirstCare Health Plans",Lipscomb County,"Lipscomb, TX",TX,48295
Blue Cross Blue Shield of Texas,Lipscomb County,"Lipscomb, TX",TX,48295
Blue Cross Blue Shield of Texas,Live Oak County,"Live Oak, TX",TX,48297
CHRISTUS Health Plan,Live Oak County,"Live Oak, TX",TX,48297
Scott and White Health Plan,Llano County,"Llano, TX",TX,48299
Insurance Company of Scott & White,Llano County,"Llano, TX",TX,48299
Blue Cross Blue Shield of Texas,Llano County,"Llano, TX",TX,48299
"SHA, LLC DBA FirstCare Health Plans",Llano County,"Llano, TX",TX,48299
Blue Cross Blue Shield of Texas,Loving County,"Loving, TX",TX,48301
"SHA, LLC DBA FirstCare Health Plans",Loving County,"Loving, TX",TX,48301
Blue Cross Blue Shield of Texas,Lubbock County,"Lubbock, TX",TX,48303
"SHA, LLC DBA FirstCare Health Plans",Lubbock County,"Lubbock, TX",TX,48303
"SHA, LLC DBA FirstCare Health Plans",Lynn County,"Lynn, TX",TX,48305
Blue Cross Blue Shield of Texas,Lynn County,"Lynn, TX",TX,48305
Insurance Company of Scott & White,McCulloch County,"McCulloch, TX",TX,48307
"SHA, LLC DBA FirstCare Health Plans",McCulloch County,"McCulloch, TX",TX,48307
Blue Cross Blue Shield of Texas,McCulloch County,"McCulloch, TX",TX,48307
Scott and White Health Plan,McCulloch County,"McCulloch, TX",TX,48307
"Humana Health Plan of Texas, Inc.",McLennan County,"McLennan, TX",TX,48309
"SHA, LLC DBA FirstCare Health Plans",McLennan County,"McLennan, TX",TX,48309
Insurance Company of Scott & White,McLennan County,"McLennan, TX",TX,48309
Blue Cross Blue Shield of Texas,McLennan County,"McLennan, TX",TX,48309
Scott and White Health Plan,McLennan County,"McLennan, TX",TX,48309
Celtic Insurance Company,McLennan County,"McLennan, TX",TX,48309
Blue Cross Blue Shield of Texas,McMullen County,"McMullen, TX",TX,48311
"SHA, LLC DBA FirstCare Health Plans",Madison County,"Madison, TX",TX,48313
Blue Cross Blue Shield of Texas,Madison County,"Madison, TX",TX,48313
Insurance Company of Scott & White,Madison County,"Madison, TX",TX,48313
Scott and White Health Plan,Madison County,"Madison, TX",TX,48313
Blue Cross Blue Shield of Texas,Marion County,"Marion, TX",TX,48315
"SHA, LLC DBA FirstCare Health Plans",Martin County,"Martin, TX",TX,48317
Blue Cross Blue Shield of Texas,Martin County,"Martin, TX",TX,48317
Insurance Company of Scott & White,Mason County,"Mason, TX",TX,48319
Scott and White Health Plan,Mason County,"Mason, TX",TX,48319
Blue Cross Blue Shield of Texas,Mason County,"Mason, TX",TX,48319
Blue Cross Blue Shield of Texas,Matagorda County,"Matagorda, TX",TX,48321
Blue Cross Blue Shield of Texas,Maverick County,"Maverick, TX",TX,48323
"Community First Health Plans, Inc.",Medina County,"Medina, TX",TX,48325
Blue Cross Blue Shield of Texas,Medina County,"Medina, TX",TX,48325
Insurance Company of Scott & White,Menard County,"Menard, TX",TX,48327
Blue Cross Blue Shield of Texas,Menard County,"Menard, TX",TX,48327
Scott and White Health Plan,Menard County,"Menard, TX",TX,48327
"SHA, LLC DBA FirstCare Health Plans",Midland County,"Midland, TX",TX,48329
Blue Cross Blue Shield of Texas,Midland County,"Midland, TX",TX,48329
"SHA, LLC DBA FirstCare Health Plans",Milam County,"Milam, TX",TX,48331
Insurance Company of Scott & White,Milam County,"Milam, TX",TX,48331
Scott and White Health Plan,Milam County,"Milam, TX",TX,48331
Blue Cross Blue Shield of Texas,Milam County,"Milam, TX",TX,48331
Insurance Company of Scott & White,Mills County,"Mills, TX",TX,48333
Scott and White Health Plan,Mills County,"Mills, TX",TX,48333
Blue Cross Blue Shield of Texas,Mills County,"Mills, TX",TX,48333
"SHA, LLC DBA FirstCare Health Plans",Mills County,"Mills, TX",TX,48333
Blue Cross Blue Shield of Texas,Mitchell County,"Mitchell, TX",TX,48335
"SHA, LLC DBA FirstCare Health Plans",Mitchell County,"Mitchell, TX",TX,48335
Blue Cross Blue Shield of Texas,Montague County,"Montague, TX",TX,48337
"Humana Health Plan of Texas, Inc.",Montgomery County,"Montgomery, TX",TX,48339
Blue Cross Blue Shield of Texas,Montgomery County,"Montgomery, TX",TX,48339
"Cigna HealthCare of Texas, Inc.",Montgomery County,"Montgomery, TX",TX,48339
"Community Health Choice, Inc.",Montgomery County,"Montgomery, TX",TX,48339
"Prominence HealthFirst of Texas, Inc.",Moore County,"Moore, TX",TX,48341
Blue Cross Blue Shield of Texas,Moore County,"Moore, TX",TX,48341
"SHA, LLC DBA FirstCare Health Plans",Moore County,"Moore, TX",TX,48341
Blue Cross Blue Shield of Texas,Morris County,"Morris, TX",TX,48343
Blue Cross Blue Shield of Texas,Motley County,"Motley, TX",TX,48345
"SHA, LLC DBA FirstCare Health Plans",Motley County,"Motley, TX",TX,48345
Blue Cross Blue Shield of Texas,Nacogdoches County,"Nacogdoches, TX",TX,48347
Allegian Insurance Company,Nacogdoches County,"Nacogdoches, TX",TX,48347
"SHA, LLC DBA FirstCare Health Plans",Navarro County,"Navarro, TX",TX,48349
Blue Cross Blue Shield of Texas,Navarro County,"Navarro, TX",TX,48349
Blue Cross Blue Shield of Texas,Newton County,"Newton, TX",TX,48351
CHRISTUS Health Plan,Newton County,"Newton, TX",TX,48351
Blue Cross Blue Shield of Texas,Nolan County,"Nolan, TX",TX,48353
"SHA, LLC DBA FirstCare Health Plans",Nolan County,"Nolan, TX",TX,48353
CHRISTUS Health Plan,Nueces County,"Nueces, TX",TX,48355
Blue Cross Blue Shield of Texas,Nueces County,"Nueces, TX",TX,48355
"Humana Health Plan of Texas, Inc.",Nueces County,"Nueces, TX",TX,48355
"SHA, LLC DBA FirstCare Health Plans",Ochiltree County,"Ochiltree, TX",TX,48357
Blue Cross Blue Shield of Texas,Ochiltree County,"Ochiltree, TX",TX,48357
"SHA, LLC DBA FirstCare Health Plans",Oldham County,"Oldham, TX",TX,48359
Blue Cross Blue Shield of Texas,Oldham County,"Oldham, TX",TX,48359
"Humana Health Plan of Texas, Inc.",Orange County,"Orange, TX",TX,48361
Blue Cross Blue Shield of Texas,Orange County,"Orange, TX",TX,48361
"Community Health Choice, Inc.",Orange County,"Orange, TX",TX,48361
Blue Cross Blue Shield of Texas,Palo Pinto County,"Palo Pinto, TX",TX,48363
Blue Cross Blue Shield of Texas,Panola County,"Panola, TX",TX,48365
Blue Cross Blue Shield of Texas,Parker County,"Parker, TX",TX,48367
Blue Cross Blue Shield of Texas,Parmer County,"Parmer, TX",TX,48369
"SHA, LLC DBA FirstCare Health Plans",Parmer County,"Parmer, TX",TX,48369
"SHA, LLC DBA FirstCare Health Plans",Pecos County,"Pecos, TX",TX,48371
Blue Cross Blue Shield of Texas,Pecos County,"Pecos, TX",TX,48371
Blue Cross Blue Shield of Texas,Polk County,"Polk, TX",TX,48373
"SHA, LLC DBA FirstCare Health Plans",Potter County,"Potter, TX",TX,48375
"Prominence HealthFirst of Texas, Inc.",Potter County,"Potter, TX",TX,48375
Blue Cross Blue Shield of Texas,Potter County,"Potter, TX",TX,48375
Blue Cross Blue Shield of Texas,Presidio County,"Presidio, TX",TX,48377
Blue Cross Blue Shield of Texas,Rains County,"Rains, TX",TX,48379
"SHA, LLC DBA FirstCare Health Plans",Randall County,"Randall, TX",TX,48381
"Prominence HealthFirst of Texas, Inc.",Randall County,"Randall, TX",TX,48381
Blue Cross Blue Shield of Texas,Randall County,"Randall, TX",TX,48381
Insurance Company of Scott & White,Reagan County,"Reagan, TX",TX,48383
Scott and White Health Plan,Reagan County,"Reagan, TX",TX,48383
Blue Cross Blue Shield of Texas,Reagan County,"Reagan, TX",TX,48383
"SHA, LLC DBA FirstCare Health Plans",Reagan County,"Reagan, TX",TX,48383
Blue Cross Blue Shield of Texas,Real County,"Real, TX",TX,48385
CHRISTUS Health Plan,Red River County,"Red River, TX",TX,48387
Blue Cross Blue Shield of Texas,Red River County,"Red River, TX",TX,48387
"SHA, LLC DBA FirstCare Health Plans",Reeves County,"Reeves, TX",TX,48389
Blue Cross Blue Shield of Texas,Reeves County,"Reeves, TX",TX,48389
CHRISTUS Health Plan,Refugio County,"Refugio, TX",TX,48391
Blue Cross Blue Shield of Texas,Refugio County,"Refugio, TX",TX,48391
"Humana Health Plan of Texas, Inc.",Refugio County,"Refugio, TX",TX,48391
Blue Cross Blue Shield of Texas,Roberts County,"Roberts, TX",TX,48393
"SHA, LLC DBA FirstCare Health Plans",Roberts County,"Roberts, TX",TX,48393
Blue Cross Blue Shield of Texas,Robertson County,"Robertson, TX",TX,48395
"SHA, LLC DBA FirstCare Health Plans",Robertson County,"Robertson, TX",TX,48395
Insurance Company of Scott & White,Robertson County,"Robertson, TX",TX,48395
Scott and White Health Plan,Robertson County,"Robertson, TX",TX,48395
Insurance Company of Scott & White,Rockwall County,"Rockwall, TX",TX,48397
Cigna Health and Life Insurance Company,Rockwall County,"Rockwall, TX",TX,48397
Scott and White Health Plan,Rockwall County,"Rockwall, TX",TX,48397
Blue Cross Blue Shield of Texas,Rockwall County,"Rockwall, TX",TX,48397
Scott and White Health Plan,Runnels County,"Runnels, TX",TX,48399
Insurance Company of Scott & White,Runnels County,"Runnels, TX",TX,48399
"SHA, LLC DBA FirstCare Health Plans",Runnels County,"Runnels, TX",TX,48399
Blue Cross Blue Shield of Texas,Runnels County,"Runnels, TX",TX,48399
Blue Cross Blue Shield of Texas,Rusk County,"Rusk, TX",TX,48401
Blue Cross Blue Shield of Texas,Sabine County,"Sabine, TX",TX,48403
Blue Cross Blue Shield of Texas,San Augustine County,"San Augustine, TX",TX,48405
Blue Cross Blue Shield of Texas,San Jacinto County,"San Jacinto, TX",TX,48407
Blue Cross Blue Shield of Texas,San Patricio County,"San Patricio, TX",TX,48409
CHRISTUS Health Plan,San Patricio County,"San Patricio, TX",TX,48409
"Humana Health Plan of Texas, Inc.",San Patricio County,"San Patricio, TX",TX,48409
"SHA, LLC DBA FirstCare Health Plans",San Saba County,"San Saba, TX",TX,48411
Blue Cross Blue Shield of Texas,San Saba County,"San Saba, TX",TX,48411
Scott and White Health Plan,San Saba County,"San Saba, TX",TX,48411
Insurance Company of Scott & White,San Saba County,"San Saba, TX",TX,48411
Blue Cross Blue Shield of Texas,Schleicher County,"Schleicher, TX",TX,48413
Insurance Company of Scott & White,Schleicher County,"Schleicher, TX",TX,48413
Scott and White Health Plan,Schleicher County,"Schleicher, TX",TX,48413
Blue Cross Blue Shield of Texas,Scurry County,"Scurry, TX",TX,48415
"SHA, LLC DBA FirstCare Health Plans",Scurry County,"Scurry, TX",TX,48415
Blue Cross Blue Shield of Texas,Shackelford County,"Shackelford, TX",TX,48417
"SHA, LLC DBA FirstCare Health Plans",Shackelford County,"Shackelford, TX",TX,48417
Blue Cross Blue Shield of Texas,Shelby County,"Shelby, TX",TX,48419
"SHA, LLC DBA FirstCare Health Plans",Sherman County,"Sherman, TX",TX,48421
Blue Cross Blue Shield of Texas,Sherman County,"Sherman, TX",TX,48421
Blue Cross Blue Shield of Texas,Smith County,"Smith, TX",TX,48423
"SHA, LLC DBA FirstCare Health Plans",Somervell County,"Somervell, TX",TX,48425
Blue Cross Blue Shield of Texas,Somervell County,"Somervell, TX",TX,48425
Insurance Company of Scott & White,Somervell County,"Somervell, TX",TX,48425
Scott and White Health Plan,Somervell County,"Somervell, TX",TX,48425
Allegian Insurance Company,Starr County,"Starr, TX",TX,48427
"Prominence HealthFirst of Texas, Inc.",Starr County,"Starr, TX",TX,48427
Molina Healthcare of Texas,Starr County,"Starr, TX",TX,48427
Blue Cross Blue Shield of Texas,Starr County,"Starr, TX",TX,48427
"SHA, LLC DBA FirstCare Health Plans",Stephens County,"Stephens, TX",TX,48429
Blue Cross Blue Shield of Texas,Stephens County,"Stephens, TX",TX,48429
Insurance Company of Scott & White,Sterling County,"Sterling, TX",TX,48431
Blue Cross Blue Shield of Texas,Sterling County,"Sterling, TX",TX,48431
Scott and White Health Plan,Sterling County,"Sterling, TX",TX,48431
Blue Cross Blue Shield of Texas,Stonewall County,"Stonewall, TX",TX,48433
"SHA, LLC DBA FirstCare Health Plans",Stonewall County,"Stonewall, TX",TX,48433
Insurance Company of Scott & White,Sutton County,"Sutton, TX",TX,48435
Scott and White Health Plan,Sutton County,"Sutton, TX",TX,48435
Blue Cross Blue Shield of Texas,Sutton County,"Sutton, TX",TX,48435
"SHA, LLC DBA FirstCare Health Plans",Swisher County,"Swisher, TX",TX,48437
Blue Cross Blue Shield of Texas,Swisher County,"Swisher, TX",TX,48437
Insurance Company of Scott & White,Tarrant County,"Tarrant, TX",TX,48439
Scott and White Health Plan,Tarrant County,"Tarrant, TX",TX,48439
Cigna Health and Life Insurance Company,Tarrant County,"Tarrant, TX",TX,48439
Blue Cross Blue Shield of Texas,Tarrant County,"Tarrant, TX",TX,48439
Blue Cross Blue Shield of Texas,Taylor County,"Taylor, TX",TX,48441
"SHA, LLC DBA FirstCare Health Plans",Taylor County,"Taylor, TX",TX,48441
Blue Cross Blue Shield of Texas,Terrell County,"Terrell, TX",TX,48443
"SHA, LLC DBA FirstCare Health Plans",Terry County,"Terry, TX",TX,48445
Blue Cross Blue Shield of Texas,Terry County,"Terry, TX",TX,48445
"SHA, LLC DBA FirstCare Health Plans",Throckmorton County,"Throckmorton, TX",TX,48447
Blue Cross Blue Shield of Texas,Throckmorton County,"Throckmorton, TX",TX,48447
Blue Cross Blue Shield of Texas,Titus County,"Titus, TX",TX,48449
Scott and White Health Plan,Tom Green County,"Tom Green, TX",TX,48451
Blue Cross Blue Shield of Texas,Tom Green County,"Tom Green, TX",TX,48451
Insurance Company of Scott & White,Tom Green County,"Tom Green, TX",TX,48451
"Humana Health Plan of Texas, Inc.",Travis County,"Travis, TX",TX,48453
Insurance Company of Scott & White,Travis County,"Travis, TX",TX,48453
"Sendero Health Plans, inc.",Travis County,"Travis, TX",TX,48453
Celtic Insurance Company,Travis County,"Travis, TX",TX,48453
Blue Cross Blue Shield of Texas,Travis County,"Travis, TX",TX,48453
Scott and White Health Plan,Travis County,"Travis, TX",TX,48453
Blue Cross Blue Shield of Texas,Trinity County,"Trinity, TX",TX,48455
Blue Cross Blue Shield of Texas,Tyler County,"Tyler, TX",TX,48457
CHRISTUS Health Plan,Tyler County,"Tyler, TX",TX,48457
Blue Cross Blue Shield of Texas,Upshur County,"Upshur, TX",TX,48459
"SHA, LLC DBA FirstCare Health Plans",Upton County,"Upton, TX",TX,48461
Blue Cross Blue Shield of Texas,Upton County,"Upton, TX",TX,48461
Blue Cross Blue Shield of Texas,Uvalde County,"Uvalde, TX",TX,48463
Blue Cross Blue Shield of Texas,Val Verde County,"Val Verde, TX",TX,48465
Blue Cross Blue Shield of Texas,Van Zandt County,"Van Zandt, TX",TX,48467
Blue Cross Blue Shield of Texas,Victoria County,"Victoria, TX",TX,48469
CHRISTUS Health Plan,Victoria County,"Victoria, TX",TX,48469
"SHA, LLC DBA FirstCare Health Plans",Walker County,"Walker, TX",TX,48471
Scott and White Health Plan,Walker County,"Walker, TX",TX,48471
Blue Cross Blue Shield of Texas,Walker County,"Walker, TX",TX,48471
Blue Cross Blue Shield of Texas,Waller County,"Waller, TX",TX,48473
"Community Health Choice, Inc.",Waller County,"Waller, TX",TX,48473
Insurance Company of Scott & White,Waller County,"Waller, TX",TX,48473
Scott and White Health Plan,Waller County,"Waller, TX",TX,48473
"SHA, LLC DBA FirstCare Health Plans",Ward County,"Ward, TX",TX,48475
Blue Cross Blue Shield of Texas,Ward County,"Ward, TX",TX,48475
