County,Number of Issuers,Issuers
"Jackson, IA",3,"['Aetna Health Inc. (a IA corp.)', 'UnitedHealthcare of the Midlands, Inc.', 'Medica Insurance Company']"
"Jackson, IN",6,"['Anthem Ins Companies Inc(Anthem BCBS)', 'CareSource Indiana, Inc.', 'Indiana University Health Plans, Inc.', 'All Savers Insurance Company', 'MDwise Marketplace, Inc.', 'Southeastern Indiana Health Organization']"
"Jackson, IL",3,"['Health Alliance Medical Plans, Inc.', 'Coventry Health Care of Illinois, Inc.', 'Blue Cross Blue Shield of Illinois']"
"Mercer, PA",4,"['Highmark Health Insurance Company', 'UnitedHealthcare of Pennsylvania, Inc.', 'UPMC Health Options, Inc.', 'Aetna Health Inc. (a PA corp.)']"
"Howard, IN",5,"['Physicians Health Plan of Northern Indiana, Inc.', 'Anthem Ins Companies Inc(Anthem BCBS)', 'MDwise Marketplace, Inc.', 'Celtic Insurance Company', 'All Savers Insurance Company']"
"Albany, WY",1,['Blue Cross Blue Shield of Wyoming']
"Smyth, VA",2,"['HealthKeepers, Inc.', 'Optima Health Plan']"
"Washington, PA",5,"['Aetna Health Inc. (a PA corp.)', 'Highmark Health Insurance Company', 'Highmark Inc.', 'UnitedHealthcare of Pennsylvania, Inc.', 'UPMC Health Options, Inc.']"
"Stafford, VA",5,"['Optima Health Plan', 'HealthKeepers, Inc.', 'UnitedHealthcare of the Mid-Atlantic Inc', 'Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.', 'Innovation Health Insurance Company']"
"Gaines, TX",2,"['SHA, LLC DBA FirstCare Health Plans', 'Blue Cross Blue Shield of Texas']"
"Grant, IN",5,"['Physicians Health Plan of Northern Indiana, Inc.', 'Indiana University Health Plans, Inc.', 'All Savers Insurance Company', 'Anthem Ins Companies Inc(Anthem BCBS)', 'MDwise Marketplace, Inc.']"
"Clackamas, OR",7,"['Moda Health Plan, Inc.', 'BridgeSpan Health Company', 'Providence Health Plan', 'Kaiser Foundation Healthplan of the NW', 'PacificSource Health Plans', 'LifeWise Health Plan of Oregon', 'Zoom Health Plan, Inc.']"
"Butler, PA",5,"['UnitedHealthcare of Pennsylvania, Inc.', 'UPMC Health Options, Inc.', 'Highmark Inc.', 'Highmark Health Insurance Company', 'Aetna Health Inc. (a PA corp.)']"
"Ontonagon, MI",1,['Blue Cross Blue Shield of Michigan Mutual Insurance Company']
"Athens, OH",6,"['MOLINA HEALTHCARE OF OHIO', 'Aetna Life Insurance Company', 'All Savers Insurance Company', 'Medical Health Insuring Corp. of Ohio', 'UnitedHealthcare of Ohio, Inc.', 'Community Insurance Company(Anthem BCBS)']"
"Broward, FL",7,"['Coventry Health Care of Florida, Inc.', 'Celtic Insurance Company', 'Blue Cross and Blue Shield of Florida', 'Molina Healthcare of Florida, Inc', 'Humana Medical Plan, Inc.', 'UnitedHealthcare of Florida, Inc.', 'Health Options, Inc.']"
"Bath, VA",2,"['Optima Health Plan', 'HealthKeepers, Inc.']"
"Chattahoochee, GA",5,"['Humana Employers Health Plan of Georgia, Inc.', 'Ambetter of Peach State Inc.', 'Aetna Health Inc. (a GA corp.)', 'UnitedHealthcare of Georgia, Inc.', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.']"
"Iron, WI",3,"['WPS Health Plan, Inc.', 'Security Health Plan of Wisconsin, Inc.', 'All Savers Insurance Company']"
"Johnson, MO",3,"['All Savers Insurance Company', 'Blue Cross and Blue Shield of Kansas City', 'Coventry Health and Life']"
"Winston, AL",2,"['Blue Cross and Blue Shield of Alabama', 'UnitedHealthcare of Alabama, Inc.']"
"Richland, LA",4,"['Louisiana Health Service & Indemnity Company', 'Vantage Health Plan, Inc.', 'HMO Louisiana, Inc.', 'UnitedHealthcare of Louisiana, Inc.']"
"Quay, NM",4,"['New Mexico Health Connections', 'Molina Health Care of New Mexico, Inc.', 'Presbyterian Health Plan, Inc.', 'CHRISTUS Health Plan']"
"Washington, LA",4,"['Louisiana Health Service & Indemnity Company', 'Vantage Health Plan, Inc.', 'HMO Louisiana, Inc.', 'UnitedHealthcare of Louisiana, Inc.']"
"St. Charles, MO",4,"['Cigna Health and Life Insurance Company', 'Coventry Health & Life Insurance Co.', 'Healthy Alliance Life Co(Anthem BCBS)', 'All Savers Insurance Company']"
"Rice, KS",3,"['UnitedHealthcare of the Midwest, Inc.', 'BlueCross BlueShield Kansas Solutions, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.']"
"Hanson, SD",2,"['Sanford Health Plan', 'Avera Health Plans, Inc.']"
"Greene, VA",4,"['Coventry Health Care of Virginia, Inc', 'UnitedHealthcare of the Mid-Atlantic Inc', 'HealthKeepers, Inc.', 'Optima Health Plan']"
"St. Clair, AL",3,"['Blue Cross and Blue Shield of Alabama', 'Humana Insurance Company', 'UnitedHealthcare of Alabama, Inc.']"
"Macon, AL",2,"['UnitedHealthcare of Alabama, Inc.', 'Blue Cross and Blue Shield of Alabama']"
"Henry, IA",2,"['Aetna Health Inc. (a IA corp.)', 'Medica Insurance Company']"
"Callahan, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"Broadwater, MT",3,"['Blue Cross and Blue Shield of Montana', 'Montana Health Cooperative', 'PacificSource Health Plans']"
"Carter, MO",3,"['Coventry Health & Life Insurance Co.', 'Healthy Alliance Life Co(Anthem BCBS)', 'All Savers Insurance Company']"
"Calhoun, IL",3,"['Blue Cross Blue Shield of Illinois', 'Coventry Health & Life Co.', 'Health Alliance Medical Plans, Inc.']"
"Upshur, TX",2,"['All Savers Insurance Company', 'Blue Cross Blue Shield of Texas']"
"Clare, MI",5,"['Priority Health', 'Priority Health Insurance Company (PHIC)', 'Blue Care Network of Michigan', 'Alliance Health and Life Insurance Company', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company']"
"Calhoun, IA",3,"['Medica Insurance Company', 'UnitedHealthcare of the Midlands, Inc.', 'Aetna Health Inc. (a IA corp.)']"
"Henry, IL",4,"['Blue Cross Blue Shield of Illinois', 'UnitedHealthcare of the Midwest, Inc.', 'Coventry Health Care of Illinois, Inc.', 'Health Alliance Medical Plans, Inc.']"
"Madison, VA",2,"['Optima Health Plan', 'HealthKeepers, Inc.']"
"Henry, IN",6,"['Indiana University Health Plans, Inc.', 'CareSource Indiana, Inc.', 'All Savers Insurance Company', 'MDwise Marketplace, Inc.', 'Celtic Insurance Company', 'Anthem Ins Companies Inc(Anthem BCBS)']"
"McDuffie, GA",4,"['Aetna Health Inc. (a GA corp.)', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'UnitedHealthcare of Georgia, Inc.', 'Humana Employers Health Plan of Georgia, Inc.']"
"Rutherford, NC",3,"['UnitedHealthcare of North Carolina, Inc', 'Aetna Health Inc. (a PA corp.)', 'Blue Cross and Blue Shield of NC']"
"Stark, ND",3,"['Blue Cross Blue Shield of North Dakota', 'Sanford Health Plan', 'Medica Health Plans']"
"Carter, MT",3,"['Blue Cross and Blue Shield of Montana', 'Montana Health Cooperative', 'PacificSource Health Plans']"
"DeKalb, TN",2,"['BlueCross BlueShield of Tennessee', 'UnitedHealthcare Insurance Company']"
"Sheridan, KS",3,"['BlueCross BlueShield Kansas Solutions, Inc.', 'UnitedHealthcare of the Midwest, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.']"
"St. Tammany, LA",5,"['Louisiana Health Service & Indemnity Company', 'HMO Louisiana, Inc.', 'Vantage Health Plan, Inc.', 'Humana Health Benefit Plan of Louisiana, Inc.', 'UnitedHealthcare of Louisiana, Inc.']"
"Pope, AR",5,"['QCA Health Plan, Inc.', 'USAble Mutual Insurance Company', 'UnitedHealthcare of Arkansas, Inc.', 'Celtic Insurance Company', 'QualChoice Life & Health Insurance Company, Inc.']"
"Uvalde, TX",1,['Blue Cross Blue Shield of Texas']
"Shawano, WI",7,"['Molina Healthcare of Wisconsin, Inc.', 'Dean Health Plan', 'Security Health Plan of Wisconsin, Inc.', 'Common Ground Healthcare Cooperative', 'Compcare Health Serv Ins Co(Anthem BCBS)', 'All Savers Insurance Company', 'WPS Health Plan, Inc.']"
"Hale, AL",2,"['UnitedHealthcare of Alabama, Inc.', 'Blue Cross and Blue Shield of Alabama']"
"Stone, AR",5,"['QualChoice Life & Health Insurance Company, Inc.', 'Celtic Insurance Company', 'QCA Health Plan, Inc.', 'UnitedHealthcare of Arkansas, Inc.', 'USAble Mutual Insurance Company']"
"Fulton, IL",5,"['UnitedHealthcare of the Midwest, Inc.', 'Blue Cross Blue Shield of Illinois', 'Health Alliance Medical Plans, Inc.', 'Humana Health Plan, Inc.', 'Coventry Health Care of Illinois, Inc.']"
"Fulton, IN",5,"['Physicians Health Plan of Northern Indiana, Inc.', 'MDwise Marketplace, Inc.', 'All Savers Insurance Company', 'CareSource Indiana, Inc.', 'Anthem Ins Companies Inc(Anthem BCBS)']"
"Clatsop, OR",5,"['Moda Health Plan, Inc.', 'BridgeSpan Health Company', 'LifeWise Health Plan of Oregon', 'PacificSource Health Plans', 'Providence Health Plan']"
"Wilkes, GA",3,"['Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'Humana Employers Health Plan of Georgia, Inc.', 'UnitedHealthcare of Georgia, Inc.']"
"Wheeler, NE",4,"['UnitedHealthcare of the Midlands, Inc.', 'Blue Cross and Blue Shield of Nebraska', 'Medica Insurance Company', 'Coventry Health Care of Nebraska Inc.']"
"Baylor, TX",1,['Blue Cross Blue Shield of Texas']
"Ford, KS",3,"['BlueCross BlueShield Kansas Solutions, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.', 'UnitedHealthcare of the Midwest, Inc.']"
"Valley, MT",3,"['PacificSource Health Plans', 'Blue Cross and Blue Shield of Montana', 'Montana Health Cooperative']"
"Monroe, WV",1,['Highmark Blue Cross Blue Shield West Virginia']
"Dimmit, TX",1,['Blue Cross Blue Shield of Texas']
"Lafayette, WI",5,"['Unity Health Plans Insurance Corporation', 'Physicians Plus Insurance Corporation', 'Dean Health Plan', 'All Savers Insurance Company', 'Group Health Cooperative- SCW']"
"Lavaca, TX",1,['Blue Cross Blue Shield of Texas']
"Catawba, NC",3,"['UnitedHealthcare of North Carolina, Inc', 'Aetna Health Inc. (a PA corp.)', 'Blue Cross and Blue Shield of NC']"
"Monroe, WI",5,"['Gundersen Health Plan, Inc.', 'Security Health Plan of Wisconsin, Inc.', 'All Savers Insurance Company', 'Compcare Health Serv Ins Co(Anthem BCBS)', 'Health Tradition Health Plan']"
"Treutlen, GA",4,"['Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'Humana Employers Health Plan of Georgia, Inc.', 'UnitedHealthcare of Georgia, Inc.', 'Aetna Health Inc. (a GA corp.)']"
"Lauderdale, MS",2,"['Ambetter of Magnolia Inc.', 'UnitedHealthcare of Mississippi, Inc.']"
"Terrebonne, LA",4,"['UnitedHealthcare of Louisiana, Inc.', 'Louisiana Health Service & Indemnity Company', 'HMO Louisiana, Inc.', 'Vantage Health Plan, Inc.']"
"Lafayette, AR",5,"['Celtic Insurance Company', 'QualChoice Life & Health Insurance Company, Inc.', 'QCA Health Plan, Inc.', 'UnitedHealthcare of Arkansas, Inc.', 'USAble Mutual Insurance Company']"
"Fayette, AL",2,"['UnitedHealthcare of Alabama, Inc.', 'Blue Cross and Blue Shield of Alabama']"
"Cavalier, ND",3,"['Medica Health Plans', 'Sanford Health Plan', 'Blue Cross Blue Shield of North Dakota']"
"Franklin, GA",3,"['Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'UnitedHealthcare of Georgia, Inc.', 'Alliant Health Plans']"
"Butler, NE",4,"['Medica Insurance Company', 'Blue Cross and Blue Shield of Nebraska', 'Coventry Health Care of Nebraska Inc.', 'UnitedHealthcare of the Midlands, Inc.']"
"Edwards, IL",3,"['Coventry Health Care of Illinois, Inc.', 'Blue Cross Blue Shield of Illinois', 'Health Alliance Medical Plans, Inc.']"
"Texas, OK",2,"['Blue Cross Blue Shield of Oklahoma', 'UnitedHealthcare of Oklahoma, Inc.']"
"Alamance, NC",3,"['UnitedHealthcare of North Carolina, Inc', 'Aetna Health Inc. (a PA corp.)', 'Blue Cross and Blue Shield of NC']"
"Kimble, TX",3,"['Insurance Company of Scott & White', 'Scott and White Health Plan', 'Blue Cross Blue Shield of Texas']"
"Cuyahoga, OH",11,"['Buckeye Community Health Plan', 'UnitedHealthcare of Ohio, Inc.', 'HealthSpan Integrated Care', 'All Savers Insurance Company', 'Community Insurance Company(Anthem BCBS)', 'Aetna Life Insurance Company', 'MOLINA HEALTHCARE OF OHIO', 'Medical Health Insuring Corp. of Ohio', 'CareSource', 'Humana Health Plan of Ohio, Inc.', 'Summa Insurance Company, Inc.']"
"Alleghany, VA",2,"['Optima Health Plan', 'HealthKeepers, Inc.']"
"Hood, TX",3,"['Blue Cross Blue Shield of Texas', 'Scott and White Health Plan', 'Insurance Company of Scott & White']"
"Hamilton, IN",7,"['MDwise Marketplace, Inc.', 'Indiana University Health Plans, Inc.', 'CareSource Indiana, Inc.', 'Celtic Insurance Company', 'All Savers Insurance Company', 'Physicians Health Plan of Northern Indiana, Inc.', 'Anthem Ins Companies Inc(Anthem BCBS)']"
"Bee, TX",3,"['Humana Health Plan of Texas, Inc.', 'CHRISTUS Health Plan', 'Blue Cross Blue Shield of Texas']"
"Flathead, MT",3,"['PacificSource Health Plans', 'Blue Cross and Blue Shield of Montana', 'Montana Health Cooperative']"
"Dona Ana, NM",4,"['Presbyterian Health Plan, Inc.', 'Molina Health Care of New Mexico, Inc.', 'New Mexico Health Connections', 'CHRISTUS Health Plan']"
"Harmon, OK",2,"['Blue Cross Blue Shield of Oklahoma', 'UnitedHealthcare of Oklahoma, Inc.']"
"LaGrange, IN",6,"['Anthem Ins Companies Inc(Anthem BCBS)', 'CareSource Indiana, Inc.', 'Physicians Health Plan of Northern Indiana, Inc.', 'Indiana University Health Plans, Inc.', 'MDwise Marketplace, Inc.', 'All Savers Insurance Company']"
"Meagher, MT",3,"['PacificSource Health Plans', 'Montana Health Cooperative', 'Blue Cross and Blue Shield of Montana']"
"Warren, NC",2,"['Blue Cross and Blue Shield of NC', 'UnitedHealthcare of North Carolina, Inc']"
"Alger, MI",1,['Blue Cross Blue Shield of Michigan Mutual Insurance Company']
"Dade, GA",3,"['Alliant Health Plans', 'UnitedHealthcare of Georgia, Inc.', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.']"
"Merrimack, NH",4,"['Celtic Insurance Company', 'Matthew Thornton Hlth Plan(Anthem BCBS)', 'Harvard Pilgrim Health Care of NE', 'Minuteman Health, Inc']"
"Monroe, AL",2,"['Blue Cross and Blue Shield of Alabama', 'UnitedHealthcare of Alabama, Inc.']"
"Poweshiek, IA",3,"['Medica Insurance Company', 'UnitedHealthcare of the Midlands, Inc.', 'Aetna Health Inc. (a IA corp.)']"
"Presidio, TX",1,['Blue Cross Blue Shield of Texas']
"Medina, TX",3,"['Community First Health Plans, Inc.', 'Aetna Life Insurance Company', 'Blue Cross Blue Shield of Texas']"
"Monroe, AR",5,"['QCA Health Plan, Inc.', 'QualChoice Life & Health Insurance Company, Inc.', 'USAble Mutual Insurance Company', 'Celtic Insurance Company', 'UnitedHealthcare of Arkansas, Inc.']"
"Humboldt, NV",2,"['HMO Colorado, Inc., dba HMO Nevada', 'Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield']"
"Leake, MS",3,"['Humana Insurance Company', 'Ambetter of Magnolia Inc.', 'UnitedHealthcare of Mississippi, Inc.']"
"Kalamazoo, MI",7,"['UnitedHealthcare Community Plan, Inc.', 'Humana Medical Plan of Michigan, Inc.', 'Blue Care Network of Michigan', 'Priority Health', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'Priority Health Insurance Company (PHIC)', 'Meridian Health Plan of Michigan, Inc.']"
"Waupaca, WI",5,"['Compcare Health Serv Ins Co(Anthem BCBS)', 'Security Health Plan of Wisconsin, Inc.', 'Molina Healthcare of Wisconsin, Inc.', 'WPS Health Plan, Inc.', 'All Savers Insurance Company']"
"Dallas, TX",8,"['Aetna Life Insurance Company', 'Oscar Insurance Company of Texas', 'Blue Cross Blue Shield of Texas', 'Cigna Health and Life Insurance Company', 'Scott and White Health Plan', 'Insurance Company of Scott & White', 'Molina Healthcare of Texas', 'All Savers Insurance Company']"
"Russell, VA",2,"['HealthKeepers, Inc.', 'Optima Health Plan']"
"Crawford, WI",4,"['Dean Health Plan', 'Unity Health Plans Insurance Corporation', 'Health Tradition Health Plan', 'Gundersen Health Plan, Inc.']"
"Hardin, IA",3,"['Aetna Health Inc. (a IA corp.)', 'Medica Insurance Company', 'UnitedHealthcare of the Midlands, Inc.']"
"Howell, MO",3,"['Coventry Health & Life Insurance Co.', 'Healthy Alliance Life Co(Anthem BCBS)', 'All Savers Insurance Company']"
"Logan, OK",2,"['Blue Cross Blue Shield of Oklahoma', 'UnitedHealthcare of Oklahoma, Inc.']"
"Logan, OH",4,"['Medical Health Insuring Corp. of Ohio', 'Community Insurance Company(Anthem BCBS)', 'UnitedHealthcare of Ohio, Inc.', 'All Savers Insurance Company']"
"Hardin, IL",3,"['Health Alliance Medical Plans, Inc.', 'Blue Cross Blue Shield of Illinois', 'Coventry Health Care of Illinois, Inc.']"
"Wichita, KS",3,"['BlueCross BlueShield Kansas Solutions, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.', 'UnitedHealthcare of the Midwest, Inc.']"
"Terrell, GA",3,"['Aetna Health Inc. (a GA corp.)', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'UnitedHealthcare of Georgia, Inc.']"
"Lowndes, GA",3,"['Aetna Health Inc. (a GA corp.)', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'UnitedHealthcare of Georgia, Inc.']"
"Stevens, KS",3,"['UnitedHealthcare of the Midwest, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.', 'BlueCross BlueShield Kansas Solutions, Inc.']"
"Dent, MO",3,"['Healthy Alliance Life Co(Anthem BCBS)', 'All Savers Insurance Company', 'Coventry Health & Life Insurance Co.']"
"Antrim, MI",5,"['Priority Health', 'Blue Care Network of Michigan', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'McLaren Health Plan Community', 'Priority Health Insurance Company (PHIC)']"
"Tattnall, GA",3,"['Humana Employers Health Plan of Georgia, Inc.', 'UnitedHealthcare of Georgia, Inc.', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.']"
"Aransas, TX",3,"['Humana Health Plan of Texas, Inc.', 'Blue Cross Blue Shield of Texas', 'CHRISTUS Health Plan']"
"Emmet, MI",5,"['Priority Health', 'Priority Health Insurance Company (PHIC)', 'Blue Care Network of Michigan', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'McLaren Health Plan Community']"
"Swisher, TX",2,"['SHA, LLC DBA FirstCare Health Plans', 'Blue Cross Blue Shield of Texas']"
"Greenwood, KS",3,"['BlueCross BlueShield Kansas Solutions, Inc.', 'UnitedHealthcare of the Midwest, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.']"
"Mahaska, IA",3,"['UnitedHealthcare of the Midlands, Inc.', 'Aetna Health Inc. (a IA corp.)', 'Medica Insurance Company']"
"Langlade, WI",4,"['WPS Health Plan, Inc.', 'Security Health Plan of Wisconsin, Inc.', 'Compcare Health Serv Ins Co(Anthem BCBS)', 'All Savers Insurance Company']"
"Bowman, ND",3,"['Blue Cross Blue Shield of North Dakota', 'Sanford Health Plan', 'Medica Health Plans']"
"Mingo, WV",1,['Highmark Blue Cross Blue Shield West Virginia']
"Fremont, WY",1,['Blue Cross Blue Shield of Wyoming']
"Lonoke, AR",5,"['QualChoice Life & Health Insurance Company, Inc.', 'USAble Mutual Insurance Company', 'UnitedHealthcare of Arkansas, Inc.', 'Celtic Insurance Company', 'QCA Health Plan, Inc.']"
"Mercer, MO",3,"['Blue Cross and Blue Shield of Kansas City', 'Coventry Health and Life', 'All Savers Insurance Company']"
"Pike, AR",5,"['QCA Health Plan, Inc.', 'QualChoice Life & Health Insurance Company, Inc.', 'Celtic Insurance Company', 'USAble Mutual Insurance Company', 'UnitedHealthcare of Arkansas, Inc.']"
"Wells, ND",3,"['Sanford Health Plan', 'Medica Health Plans', 'Blue Cross Blue Shield of North Dakota']"
"Morgan, WV",1,['Highmark Blue Cross Blue Shield West Virginia']
"Jones, IA",3,"['Medica Insurance Company', 'UnitedHealthcare of the Midlands, Inc.', 'Aetna Health Inc. (a IA corp.)']"
