County,Number of Issuers,Issuers
"Gratiot, MI",6,"['Priority Health', 'Physicians Health Plan', 'Alliance Health and Life Insurance Company', 'Priority Health Insurance Company (PHIC)', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'Blue Care Network of Michigan']"
"Yoakum, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"Greer, OK",1,['Blue Cross Blue Shield of Oklahoma']
"Camp, TX",1,['Blue Cross Blue Shield of Texas']
"Osage, OK",1,['Blue Cross Blue Shield of Oklahoma']
"Sussex, NJ",4,"['Horizon Healthcare Services, Inc.', 'AmeriHealth Ins Company of New Jersey', 'Freelancers CO-OP of New Jersey, Inc.', 'AmeriHealth HMO, Inc.']"
"Highlands, FL",1,['Blue Cross and Blue Shield of Florida']
"Roanoke, VA",3,"['HealthKeepers, Inc.', 'Optima Health Plan', 'Aetna Life Insurance Company']"
"Grant, NE",2,"['Blue Cross and Blue Shield of Nebraska', 'Medica Insurance Company']"
"Grant, ND",3,"['Sanford Health Plan', 'Blue Cross Blue Shield of North Dakota', 'Medica Health Plans']"
"Shannon, MO",1,['Healthy Alliance Life Co(Anthem BCBS)']
"Clarke, MS",1,['Ambetter of Magnolia Inc.']
"Grant, NM",3,"['New Mexico Health Connections', 'CHRISTUS Health Plan', 'Molina Health Care of New Mexico, Inc.']"
"Potter, SD",2,"['Sanford Health Plan', 'Avera Health Plans, Inc.']"
"Madison, GA",3,"['Ambetter of Peach State Inc.', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'Humana Employers Health Plan of Georgia, Inc.']"
"Stokes, NC",1,['Blue Cross and Blue Shield of NC']
"Clinton, OH",4,"['Community Insurance Company(Anthem BCBS)', 'CareSource', 'HealthSpan', 'Medical Health Insuring Corp. of Ohio']"
"Stonewall, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"Bolivar, MS",1,['Humana Insurance Company']
"Meriwether, GA",2,"['Kaiser Foundation Health Plan of Georgia', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.']"
"Rapides, LA",4,"['Vantage Health Plan, Inc.', 'Humana Health Benefit Plan of Louisiana, Inc.', 'Louisiana Health Service & Indemnity Company', 'HMO Louisiana, Inc.']"
"Sarasota, FL",2,"['Health Options, Inc.', 'Blue Cross and Blue Shield of Florida']"
"Vernon, LA",3,"['Vantage Health Plan, Inc.', 'HMO Louisiana, Inc.', 'Louisiana Health Service & Indemnity Company']"
"Yankton, SD",2,"['Sanford Health Plan', 'Avera Health Plans, Inc.']"
"Burt, NE",2,"['Medica Insurance Company', 'Blue Cross and Blue Shield of Nebraska']"
"Mifflin, PA",5,"['Highmark Health Insurance Company', 'Geisinger Health Plan', 'Capital Advantage Assurance Company', 'Keystone Health Plan Central', 'Geisinger Quality Options']"
"Sauk, WI",6,"['Dean Health Plan', 'Group Health Cooperative- SCW', 'Gundersen Health Plan, Inc.', 'Physicians Plus Insurance Corporation', 'Unity Health Plans Insurance Corporation', 'Health Tradition Health Plan']"
"Judith Basin, MT",3,"['PacificSource Health Plans', 'Montana Health Cooperative', 'Blue Cross and Blue Shield of Montana']"
"Red Willow, NE",2,"['Medica Insurance Company', 'Blue Cross and Blue Shield of Nebraska']"
"Houston, GA",2,"['Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'Humana Employers Health Plan of Georgia, Inc.']"
"Schuylkill, PA",5,"['Capital Advantage Assurance Company', 'Geisinger Health Plan', 'Keystone Health Plan Central', 'Geisinger Quality Options', 'Highmark Health Insurance Company']"
"Mississippi, AR",4,"['QCA Health Plan, Inc.', 'Celtic Insurance Company', 'QualChoice Life & Health Insurance Company, Inc.', 'USAble Mutual Insurance Company']"
"Union, OR",4,"['BridgeSpan Health Company', 'Moda Health Plan, Inc.', 'PacificSource Health Plans', 'Providence Health Plan']"
"Jeff Davis, TX",1,['Blue Cross Blue Shield of Texas']
"Howard, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"Randall, TX",3,"['SHA, LLC DBA FirstCare Health Plans', 'Prominence HealthFirst of Texas, Inc.', 'Blue Cross Blue Shield of Texas']"
"Crittenden, AR",4,"['QCA Health Plan, Inc.', 'USAble Mutual Insurance Company', 'QualChoice Life & Health Insurance Company, Inc.', 'Celtic Insurance Company']"
"Mahoning, OH",6,"['Community Insurance Company(Anthem BCBS)', 'Summa Insurance Company, Inc.', 'HealthSpan', 'CareSource', 'Medical Health Insuring Corp. of Ohio', 'MOLINA HEALTHCARE OF OHIO']"
"Starr, TX",4,"['Allegian Insurance Company', 'Prominence HealthFirst of Texas, Inc.', 'Molina Healthcare of Texas', 'Blue Cross Blue Shield of Texas']"
"Bureau, IL",2,"['Blue Cross Blue Shield of Illinois', 'Health Alliance Medical Plans, Inc.']"
"Stark, IL",3,"['Blue Cross Blue Shield of Illinois', 'Humana Health Plan, Inc.', 'Health Alliance Medical Plans, Inc.']"
"Leon, TX",4,"['Insurance Company of Scott & White', 'Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans', 'Scott and White Health Plan']"
"Maury, TN",1,['BlueCross BlueShield of Tennessee']
"Crane, TX",2,"['SHA, LLC DBA FirstCare Health Plans', 'Blue Cross Blue Shield of Texas']"
"Williams, ND",3,"['Medica Health Plans', 'Sanford Health Plan', 'Blue Cross Blue Shield of North Dakota']"
"Shackelford, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"Oakland, MI",10,"['Harbor Health Plan, Inc.', 'Health Alliance Plan (HAP)', 'Total Health Care USA, Inc.', 'Molina Healthcare of Michigan, Inc.', 'Priority Health', 'McLaren Health Plan Community', 'Priority Health Insurance Company (PHIC)', 'Blue Care Network of Michigan', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'Alliance Health and Life Insurance Company']"
"Edwards, TX",1,['Blue Cross Blue Shield of Texas']
"Isle of Wight, VA",3,"['Optima Health Plan', 'Aetna Life Insurance Company', 'HealthKeepers, Inc.']"
"Alfalfa, OK",1,['Blue Cross Blue Shield of Oklahoma']
"Andrew, MO",2,"['Coventry Health and Life', 'Blue Cross and Blue Shield of Kansas City']"
"Polk, WI",1,['Medica Health Plans of Wisconsin']
"Jefferson, OR",4,"['PacificSource Health Plans', 'Providence Health Plan', 'Moda Health Plan, Inc.', 'BridgeSpan Health Company']"
"Clay, NC",1,['Blue Cross and Blue Shield of NC']
"Clay, NE",2,"['Medica Insurance Company', 'Blue Cross and Blue Shield of Nebraska']"
"Nassau, FL",2,"['Blue Cross and Blue Shield of Florida', 'Health Options, Inc.']"
"Belknap, NH",4,"['Celtic Insurance Company', 'Harvard Pilgrim Health Care of NE', 'Minuteman Health, Inc', 'Matthew Thornton Hlth Plan(Anthem BCBS)']"
"Pointe Coupee, LA",3,"['Louisiana Health Service & Indemnity Company', 'HMO Louisiana, Inc.', 'Vantage Health Plan, Inc.']"
"Granite, MT",3,"['PacificSource Health Plans', 'Blue Cross and Blue Shield of Montana', 'Montana Health Cooperative']"
"Talbot, GA",3,"['Humana Employers Health Plan of Georgia, Inc.', 'Ambetter of Peach State Inc.', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.']"
"Pittsylvania, VA",5,"['Coventry Health Care of Virginia, Inc', 'Piedmont Community HealthCare, Inc.', 'Optima Health Plan', 'HealthKeepers, Inc.', 'Piedmont Community HealthCare HMO, Inc.']"
"Daggett, UT",1,['SelectHealth']
"Sawyer, WI",2,"['Medica Health Plans of Wisconsin', 'Security Health Plan of Wisconsin, Inc.']"
"Buffalo, SD",2,"['Sanford Health Plan', 'Avera Health Plans, Inc.']"
"Pasquotank, NC",1,['Blue Cross and Blue Shield of NC']
"Moore, TN",1,['BlueCross BlueShield of Tennessee']
"Boyd, NE",2,"['Blue Cross and Blue Shield of Nebraska', 'Medica Insurance Company']"
"Southampton, VA",2,"['HealthKeepers, Inc.', 'Optima Health Plan']"
"Hillsdale, MI",5,"['Priority Health', 'Blue Care Network of Michigan', 'McLaren Health Plan Community', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'Priority Health Insurance Company (PHIC)']"
"Greene, NC",1,['Blue Cross and Blue Shield of NC']
"Bladen, NC",1,['Blue Cross and Blue Shield of NC']
"Camden, MO",1,['Healthy Alliance Life Co(Anthem BCBS)']
"Morris, NJ",4,"['AmeriHealth HMO, Inc.', 'Horizon Healthcare Services, Inc.', 'AmeriHealth Ins Company of New Jersey', 'Freelancers CO-OP of New Jersey, Inc.']"
"Sebastian, AR",4,"['Celtic Insurance Company', 'QualChoice Life & Health Insurance Company, Inc.', 'USAble Mutual Insurance Company', 'QCA Health Plan, Inc.']"
"Fisher, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"Harrison, IA",2,"['Medica Insurance Company', 'Aetna Health Inc. (a IA corp.)']"
"Scott, TN",2,"['Humana Insurance Company', 'BlueCross BlueShield of Tennessee']"
"Harrison, IN",4,"['MDwise Marketplace, Inc.', 'CareSource Indiana, Inc.', 'Celtic Insurance Company', 'Anthem Ins Companies Inc(Anthem BCBS)']"
"Floyd, VA",3,"['HealthKeepers, Inc.', 'Optima Health Plan', 'Aetna Life Insurance Company']"
"Bandera, TX",2,"['Celtic Insurance Company', 'Blue Cross Blue Shield of Texas']"
"Lincoln, AR",4,"['Celtic Insurance Company', 'QualChoice Life & Health Insurance Company, Inc.', 'QCA Health Plan, Inc.', 'USAble Mutual Insurance Company']"
"Butler, OH",7,"['HealthSpan', 'Medical Health Insuring Corp. of Ohio', 'CareSource', 'Community Insurance Company(Anthem BCBS)', 'MOLINA HEALTHCARE OF OHIO', 'Premier Health Plan, Inc.', 'Humana Health Plan of Ohio, Inc.']"
"Douglas, SD",2,"['Avera Health Plans, Inc.', 'Sanford Health Plan']"
"Polk, MO",2,"['Healthy Alliance Life Co(Anthem BCBS)', 'Coventry Health and Life']"
"Franklin, FL",1,['Blue Cross and Blue Shield of Florida']
"Kinney, TX",1,['Blue Cross Blue Shield of Texas']
"Marion, SC",2,"['BlueChoice HealthPlan of South Carolina, Inc.', 'Blue Cross and Blue Shield of South Carolina']"
"Beaver, OK",1,['Blue Cross Blue Shield of Oklahoma']
"Newton, GA",3,"['Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'Humana Employers Health Plan of Georgia, Inc.', 'Kaiser Foundation Health Plan of Georgia']"
"Yakutat City and, AK",1,['Premera Blue Cross Blue Shield of Alaska']
"Warren, MS",2,"['Humana Insurance Company', 'Ambetter of Magnolia Inc.']"
"Warren, MO",2,"['Cigna Health and Life Insurance Company', 'Healthy Alliance Life Co(Anthem BCBS)']"
"Butts, GA",4,"['Kaiser Foundation Health Plan of Georgia', 'Humana Employers Health Plan of Georgia, Inc.', 'Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'Ambetter of Peach State Inc.']"
"Valdez-Cordova Census, AK",1,['Premera Blue Cross Blue Shield of Alaska']
"Echols, GA",1,"['Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.']"
"Cedar, IA",2,"['Medica Insurance Company', 'Aetna Health Inc. (a IA corp.)']"
"McPherson, SD",2,"['Sanford Health Plan', 'Avera Health Plans, Inc.']"
"Grayson, TX",2,"['Prominence HealthFirst of Texas, Inc.', 'Blue Cross Blue Shield of Texas']"
"Stewart, TN",1,['BlueCross BlueShield of Tennessee']
"Rabun, GA",2,"['Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.', 'Alliant Health Plans']"
"McPherson, KS",3,"['BlueCross BlueShield Kansas Solutions, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.', 'Medica']"
"Hopewell city, VA",3,"['Optima Health Plan', 'UnitedHealthcare of the Mid-Atlantic Inc', 'HealthKeepers, Inc.']"
"Washington, ME",2,"['Harvard Pilgrim  Health Care Inc.', 'Anthem Health Plans of ME(Anthem BCBS)']"
"St. Charles, LA",3,"['Louisiana Health Service & Indemnity Company', 'Vantage Health Plan, Inc.', 'HMO Louisiana, Inc.']"
"Geary, KS",3,"['Blue Cross and Blue Shield of Kansas, Inc.', 'BlueCross BlueShield Kansas Solutions, Inc.', 'Medica']"
"Washington, MO",2,"['Cigna Health and Life Insurance Company', 'Healthy Alliance Life Co(Anthem BCBS)']"
"Washington, MS",1,['Humana Insurance Company']
"Knox, NE",2,"['Medica Insurance Company', 'Blue Cross and Blue Shield of Nebraska']"
"Grand Traverse, MI",4,"['Priority Health', 'Priority Health Insurance Company (PHIC)', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'Blue Care Network of Michigan']"
"Harrison, OH",3,"['Community Insurance Company(Anthem BCBS)', 'Medical Health Insuring Corp. of Ohio', 'HealthSpan']"
"Navarro, TX",2,"['SHA, LLC DBA FirstCare Health Plans', 'Blue Cross Blue Shield of Texas']"
"Richland, SC",2,"['BlueChoice HealthPlan of South Carolina, Inc.', 'Blue Cross and Blue Shield of South Carolina']"
"Reno, KS",3,"['Blue Cross and Blue Shield of Kansas, Inc.', 'BlueCross BlueShield Kansas Solutions, Inc.', 'Medica']"
"Bartholomew, IN",4,"['Anthem Ins Companies Inc(Anthem BCBS)', 'Southeastern Indiana Health Organization', 'MDwise Marketplace, Inc.', 'Indiana University Health Plans, Inc.']"
"Marion, AL",1,['Blue Cross and Blue Shield of Alabama']
"Ogemaw, MI",6,"['Blue Care Network of Michigan', 'Priority Health Insurance Company (PHIC)', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'McLaren Health Plan Community', 'Alliance Health and Life Insurance Company', 'Priority Health']"
"Oregon, MO",1,['Healthy Alliance Life Co(Anthem BCBS)']
"Bell, TX",5,"['Insurance Company of Scott & White', 'Blue Cross Blue Shield of Texas', 'Scott and White Health Plan', 'Celtic Insurance Company', 'SHA, LLC DBA FirstCare Health Plans']"
"Menominee, MI",1,['Blue Cross Blue Shield of Michigan Mutual Insurance Company']
"Russell, AL",1,['Blue Cross and Blue Shield of Alabama']
"Park, MT",3,"['Blue Cross and Blue Shield of Montana', 'Montana Health Cooperative', 'PacificSource Health Plans']"
"Marion, AR",4,"['Celtic Insurance Company', 'QCA Health Plan, Inc.', 'USAble Mutual Insurance Company', 'QualChoice Life & Health Insurance Company, Inc.']"
"Hancock, WV",2,"['Highmark Blue Cross Blue Shield West Virginia', 'CareSource West Virginia Co.']"
"Allen, OH",5,"['Paramount Insurance Company', 'Community Insurance Company(Anthem BCBS)', 'Medical Health Insuring Corp. of Ohio', 'Buckeye Community Health Plan', 'HealthSpan']"
"Lawrence, PA",2,"['Highmark Health Insurance Company', 'UPMC Health Options, Inc.']"
"Berkeley, SC",2,"['BlueChoice HealthPlan of South Carolina, Inc.', 'Blue Cross and Blue Shield of South Carolina']"
"Lee, IA",2,"['Aetna Health Inc. (a IA corp.)', 'Medica Insurance Company']"
"Mohave, AZ",2,"['Health Choice Insurance Co.', 'Blue Cross and Blue Shield of Arizona, Inc.']"
"Lee, IL",3,"['Blue Cross Blue Shield of Illinois', 'Humana Health Plan, Inc.', 'Health Alliance Medical Plans, Inc.']"
"Weakley, TN",1,['BlueCross BlueShield of Tennessee']
"Pembina, ND",3,"['Blue Cross Blue Shield of North Dakota', 'Medica Health Plans', 'Sanford Health Plan']"
"Saginaw, MI",6,"['Alliance Health and Life Insurance Company', 'Blue Care Network of Michigan', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'McLaren Health Plan Community', 'Priority Health Insurance Company (PHIC)', 'Priority Health']"
"Wheeler, OR",4,"['BridgeSpan Health Company', 'Providence Health Plan', 'Moda Health Plan, Inc.', 'PacificSource Health Plans']"
"Douglas, NE",2,"['Blue Cross and Blue Shield of Nebraska', 'Medica Insurance Company']"
"Randolph, MO",1,['Healthy Alliance Life Co(Anthem BCBS)']
"Macon, TN",1,['BlueCross BlueShield of Tennessee']
"Warren, NJ",4,"['Freelancers CO-OP of New Jersey, Inc.', 'Horizon Healthcare Services, Inc.', 'AmeriHealth HMO, Inc.', 'AmeriHealth Ins Company of New Jersey']"
"Sullivan, PA",3,"['First Priority Life Insurance Company, Inc.', 'Geisinger Health Plan', 'Geisinger Quality Options']"
"Carbon, UT",1,['SelectHealth']
"Woodford, IL",3,"['Humana Health Plan, Inc.', 'Blue Cross Blue Shield of Illinois', 'Health Alliance Medical Plans, Inc.']"
"Edmunds, SD",2,"['Avera Health Plans, Inc.', 'Sanford Health Plan']"
"Beadle, SD",2,"['Sanford Health Plan', 'Avera Health Plans, Inc.']"
"Meigs, OH",3,"['CareSource', 'Medical Health Insuring Corp. of Ohio', 'Community Insurance Company(Anthem BCBS)']"
"Somervell, TX",4,"['SHA, LLC DBA FirstCare Health Plans', 'Blue Cross Blue Shield of Texas', 'Insurance Company of Scott & White', 'Scott and White Health Plan']"
"Franklin, TX",1,['Blue Cross Blue Shield of Texas']
"King William, VA",3,"['Optima Health Plan', 'UnitedHealthcare of the Mid-Atlantic Inc', 'HealthKeepers, Inc.']"
"Lincoln, WI",4,"['Compcare Health Serv Ins Co(Anthem BCBS)', 'Security Health Plan of Wisconsin, Inc.', 'Molina Healthcare of Wisconsin, Inc.', 'WPS Health Plan, Inc.']"
"Tama, IA",2,"['Medica Insurance Company', 'Aetna Health Inc. (a IA corp.)']"
"Sedgwick, KS",3,"['BlueCross BlueShield Kansas Solutions, Inc.', 'Blue Cross and Blue Shield of Kansas, Inc.', 'Medica']"
"Blount, TN",2,"['BlueCross BlueShield of Tennessee', 'Humana Insurance Company']"
"St. Helena, LA",3,"['Vantage Health Plan, Inc.', 'Louisiana Health Service & Indemnity Company', 'HMO Louisiana, Inc.']"
"Kemper, MS",1,['Ambetter of Magnolia Inc.']
"Lincoln, WY",1,['Blue Cross Blue Shield of Wyoming']
"Monroe, PA",3,"['First Priority Life Insurance Company, Inc.', 'Geisinger Health Plan', 'Geisinger Quality Options']"
"La Salle, TX",1,['Blue Cross Blue Shield of Texas']
"Allen, IN",5,"['Anthem Ins Companies Inc(Anthem BCBS)', 'CareSource Indiana, Inc.', 'Physicians Health Plan of Northern Indiana, Inc.', 'MDwise Marketplace, Inc.', 'Celtic Insurance Company']"
"Oconto, WI",5,"['Compcare Health Serv Ins Co(Anthem BCBS)', 'Common Ground Healthcare Cooperative', 'Dean Health Plan', 'Molina Healthcare of Wisconsin, Inc.', 'WPS Health Plan, Inc.']"
"Oneida, WI",4,"['WPS Health Plan, Inc.', 'Security Health Plan of Wisconsin, Inc.', 'Molina Healthcare of Wisconsin, Inc.', 'Compcare Health Serv Ins Co(Anthem BCBS)']"
"Lubbock, TX",2,"['Blue Cross Blue Shield of Texas', 'SHA, LLC DBA FirstCare Health Plans']"
"West Carroll, LA",3,"['Vantage Health Plan, Inc.', 'HMO Louisiana, Inc.', 'Louisiana Health Service & Indemnity Company']"
"Prentiss, MS",1,['Ambetter of Magnolia Inc.']
"Otero, NM",3,"['Molina Health Care of New Mexico, Inc.', 'CHRISTUS Health Plan', 'New Mexico Health Connections']"
"Coos, NH",4,"['Celtic Insurance Company', 'Harvard Pilgrim Health Care of NE', 'Minuteman Health, Inc', 'Matthew Thornton Hlth Plan(Anthem BCBS)']"
"Saline, MO",2,"['Coventry Health and Life', 'Blue Cross and Blue Shield of Kansas City']"
"Vernon, MO",2,"['Coventry Health and Life', 'Blue Cross and Blue Shield of Kansas City']"
"Kiowa, KS",3,"['Blue Cross and Blue Shield of Kansas, Inc.', 'BlueCross BlueShield Kansas Solutions, Inc.', 'Medica']"
"Lake, FL",3,"['Blue Cross and Blue Shield of Florida', 'Humana Medical Plan, Inc.', 'Health Options, Inc.']"
"Greene, AR",4,"['QualChoice Life & Health Insurance Company, Inc.', 'Celtic Insurance Company', 'USAble Mutual Insurance Company', 'QCA Health Plan, Inc.']"
"Parke, IN",3,"['Indiana University Health Plans, Inc.', 'Anthem Ins Companies Inc(Anthem BCBS)', 'MDwise Marketplace, Inc.']"
"Mecosta, MI",4,"['Priority Health', 'Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'Priority Health Insurance Company (PHIC)', 'Blue Care Network of Michigan']"
"Lapeer, MI",8,"['Blue Cross Blue Shield of Michigan Mutual Insurance Company', 'McLaren Health Plan Community', 'Blue Care Network of Michigan', 'Priority Health', 'Meridian Health Plan of Michigan, Inc.', 'Health Alliance Plan (HAP)', 'Priority Health Insurance Company (PHIC)', 'Alliance Health and Life Insurance Company']"
"Duval, FL",3,"['Health Options, Inc.', 'Celtic Insurance Company', 'Blue Cross and Blue Shield of Florida']"
"Greene, AL",1,['Blue Cross and Blue Shield of Alabama']
