i,s,c,id
BlueCross BlueShield of Tennessee,TN,Van Buren,"Van Buren, TN"
BlueCross BlueShield of Tennessee,TN,Warren,"Warren, TN"
Cigna Health and Life Insurance Company,TN,Washington,"Washington, TN"
BlueCross BlueShield of Tennessee,TN,Washington,"Washington, TN"
BlueCross BlueShield of Tennessee,TN,Wayne,"Wayne, TN"
BlueCross BlueShield of Tennessee,TN,Weakley,"Weakley, TN"
BlueCross BlueShield of Tennessee,TN,White,"White, TN"
BlueCross BlueShield of Tennessee,TN,Williamson,"Williamson, TN"
Humana Insurance Company,TN,Williamson,"Williamson, TN"
Cigna Health and Life Insurance Company,TN,Williamson,"Williamson, TN"
Humana Insurance Company,TN,Wilson,"Wilson, TN"
Cigna Health and Life Insurance Company,TN,Wilson,"Wilson, TN"
BlueCross BlueShield of Tennessee,TN,Wilson,"Wilson, TN"
Blue Cross Blue Shield of Texas,TX,Anderson,"Anderson, TX"
Blue Cross Blue Shield of Texas,TX,Andrews,"Andrews, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Andrews,"Andrews, TX"
Blue Cross Blue Shield of Texas,TX,Angelina,"Angelina, TX"
"Humana Health Plan of Texas, Inc.",TX,Aransas,"Aransas, TX"
Blue Cross Blue Shield of Texas,TX,Aransas,"Aransas, TX"
CHRISTUS Health Plan,TX,Aransas,"Aransas, TX"
Blue Cross Blue Shield of Texas,TX,Archer,"Archer, TX"
Blue Cross Blue Shield of Texas,TX,Armstrong,"Armstrong, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Armstrong,"Armstrong, TX"
Blue Cross Blue Shield of Texas,TX,Atascosa,"Atascosa, TX"
"Community First Health Plans, Inc.",TX,Atascosa,"Atascosa, TX"
Insurance Company of Scott & White,TX,Austin,"Austin, TX"
Blue Cross Blue Shield of Texas,TX,Austin,"Austin, TX"
Scott and White Health Plan,TX,Austin,"Austin, TX"
Blue Cross Blue Shield of Texas,TX,Bailey,"Bailey, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Bailey,"Bailey, TX"
Celtic Insurance Company,TX,Bandera,"Bandera, TX"
Blue Cross Blue Shield of Texas,TX,Bandera,"Bandera, TX"
"Sendero Health Plans, inc.",TX,Bastrop,"Bastrop, TX"
Blue Cross Blue Shield of Texas,TX,Bastrop,"Bastrop, TX"
Celtic Insurance Company,TX,Bastrop,"Bastrop, TX"
Scott and White Health Plan,TX,Bastrop,"Bastrop, TX"
Blue Cross Blue Shield of Texas,TX,Baylor,"Baylor, TX"
"Humana Health Plan of Texas, Inc.",TX,Bee,"Bee, TX"
CHRISTUS Health Plan,TX,Bee,"Bee, TX"
Blue Cross Blue Shield of Texas,TX,Bee,"Bee, TX"
Insurance Company of Scott & White,TX,Bell,"Bell, TX"
Blue Cross Blue Shield of Texas,TX,Bell,"Bell, TX"
Scott and White Health Plan,TX,Bell,"Bell, TX"
Celtic Insurance Company,TX,Bell,"Bell, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Bell,"Bell, TX"
Blue Cross Blue Shield of Texas,TX,Bexar,"Bexar, TX"
Allegian Insurance Company,TX,Bexar,"Bexar, TX"
"Community First Health Plans, Inc.",TX,Bexar,"Bexar, TX"
Oscar Insurance Company of Texas,TX,Bexar,"Bexar, TX"
Celtic Insurance Company,TX,Bexar,"Bexar, TX"
"Humana Health Plan of Texas, Inc.",TX,Bexar,"Bexar, TX"
Blue Cross Blue Shield of Texas,TX,Blanco,"Blanco, TX"
Scott and White Health Plan,TX,Blanco,"Blanco, TX"
Insurance Company of Scott & White,TX,Blanco,"Blanco, TX"
Celtic Insurance Company,TX,Blanco,"Blanco, TX"
Blue Cross Blue Shield of Texas,TX,Borden,"Borden, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Borden,"Borden, TX"
Scott and White Health Plan,TX,Bosque,"Bosque, TX"
Blue Cross Blue Shield of Texas,TX,Bosque,"Bosque, TX"
Insurance Company of Scott & White,TX,Bosque,"Bosque, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Bosque,"Bosque, TX"
CHRISTUS Health Plan,TX,Bowie,"Bowie, TX"
Blue Cross Blue Shield of Texas,TX,Bowie,"Bowie, TX"
"Community Health Choice, Inc.",TX,Brazoria,"Brazoria, TX"
"Cigna HealthCare of Texas, Inc.",TX,Brazoria,"Brazoria, TX"
Blue Cross Blue Shield of Texas,TX,Brazoria,"Brazoria, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Brazos,"Brazos, TX"
Insurance Company of Scott & White,TX,Brazos,"Brazos, TX"
Blue Cross Blue Shield of Texas,TX,Brazos,"Brazos, TX"
Scott and White Health Plan,TX,Brazos,"Brazos, TX"
Blue Cross Blue Shield of Texas,TX,Brewster,"Brewster, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Brewster,"Brewster, TX"
Blue Cross Blue Shield of Texas,TX,Briscoe,"Briscoe, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Briscoe,"Briscoe, TX"
Blue Cross Blue Shield of Texas,TX,Brooks,"Brooks, TX"
Celtic Insurance Company,TX,Brooks,"Brooks, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Brooks,"Brooks, TX"
CHRISTUS Health Plan,TX,Brooks,"Brooks, TX"
Blue Cross Blue Shield of Texas,TX,Brown,"Brown, TX"
Scott and White Health Plan,TX,Burleson,"Burleson, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Burleson,"Burleson, TX"
Insurance Company of Scott & White,TX,Burleson,"Burleson, TX"
Blue Cross Blue Shield of Texas,TX,Burleson,"Burleson, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Burnet,"Burnet, TX"
Insurance Company of Scott & White,TX,Burnet,"Burnet, TX"
Scott and White Health Plan,TX,Burnet,"Burnet, TX"
"Sendero Health Plans, inc.",TX,Burnet,"Burnet, TX"
Celtic Insurance Company,TX,Burnet,"Burnet, TX"
Blue Cross Blue Shield of Texas,TX,Burnet,"Burnet, TX"
"Humana Health Plan of Texas, Inc.",TX,Burnet,"Burnet, TX"
"Sendero Health Plans, inc.",TX,Caldwell,"Caldwell, TX"
Scott and White Health Plan,TX,Caldwell,"Caldwell, TX"
Insurance Company of Scott & White,TX,Caldwell,"Caldwell, TX"
Celtic Insurance Company,TX,Caldwell,"Caldwell, TX"
Blue Cross Blue Shield of Texas,TX,Caldwell,"Caldwell, TX"
CHRISTUS Health Plan,TX,Calhoun,"Calhoun, TX"
Blue Cross Blue Shield of Texas,TX,Calhoun,"Calhoun, TX"
Blue Cross Blue Shield of Texas,TX,Callahan,"Callahan, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Callahan,"Callahan, TX"
Allegian Insurance Company,TX,Cameron,"Cameron, TX"
Humana Insurance Company,TX,Cameron,"Cameron, TX"
Celtic Insurance Company,TX,Cameron,"Cameron, TX"
Blue Cross Blue Shield of Texas,TX,Cameron,"Cameron, TX"
Molina Healthcare of Texas,TX,Cameron,"Cameron, TX"
Blue Cross Blue Shield of Texas,TX,Camp,"Camp, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Carson,"Carson, TX"
Blue Cross Blue Shield of Texas,TX,Carson,"Carson, TX"
Blue Cross Blue Shield of Texas,TX,Cass,"Cass, TX"
CHRISTUS Health Plan,TX,Cass,"Cass, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Castro,"Castro, TX"
Blue Cross Blue Shield of Texas,TX,Castro,"Castro, TX"
Blue Cross Blue Shield of Texas,TX,Chambers,"Chambers, TX"
"Community Health Choice, Inc.",TX,Chambers,"Chambers, TX"
Blue Cross Blue Shield of Texas,TX,Cherokee,"Cherokee, TX"
Blue Cross Blue Shield of Texas,TX,Childress,"Childress, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Childress,"Childress, TX"
Blue Cross Blue Shield of Texas,TX,Clay,"Clay, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Cochran,"Cochran, TX"
Blue Cross Blue Shield of Texas,TX,Cochran,"Cochran, TX"
Scott and White Health Plan,TX,Coke,"Coke, TX"
Insurance Company of Scott & White,TX,Coke,"Coke, TX"
Blue Cross Blue Shield of Texas,TX,Coke,"Coke, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Coke,"Coke, TX"
Insurance Company of Scott & White,TX,Coleman,"Coleman, TX"
Blue Cross Blue Shield of Texas,TX,Coleman,"Coleman, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Coleman,"Coleman, TX"
Scott and White Health Plan,TX,Coleman,"Coleman, TX"
Molina Healthcare of Texas,TX,Collin,"Collin, TX"
Blue Cross Blue Shield of Texas,TX,Collin,"Collin, TX"
Insurance Company of Scott & White,TX,Collin,"Collin, TX"
Scott and White Health Plan,TX,Collin,"Collin, TX"
Cigna Health and Life Insurance Company,TX,Collin,"Collin, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Collingsworth,"Collingsworth, TX"
Blue Cross Blue Shield of Texas,TX,Collingsworth,"Collingsworth, TX"
Blue Cross Blue Shield of Texas,TX,Colorado,"Colorado, TX"
Blue Cross Blue Shield of Texas,TX,Comal,"Comal, TX"
"Community First Health Plans, Inc.",TX,Comal,"Comal, TX"
"Humana Health Plan of Texas, Inc.",TX,Comal,"Comal, TX"
Celtic Insurance Company,TX,Comal,"Comal, TX"
Blue Cross Blue Shield of Texas,TX,Comanche,"Comanche, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Comanche,"Comanche, TX"
Insurance Company of Scott & White,TX,Concho,"Concho, TX"
Scott and White Health Plan,TX,Concho,"Concho, TX"
Blue Cross Blue Shield of Texas,TX,Concho,"Concho, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Cooke,"Cooke, TX"
Blue Cross Blue Shield of Texas,TX,Cooke,"Cooke, TX"
Scott and White Health Plan,TX,Coryell,"Coryell, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Coryell,"Coryell, TX"
Insurance Company of Scott & White,TX,Coryell,"Coryell, TX"
Blue Cross Blue Shield of Texas,TX,Coryell,"Coryell, TX"
Blue Cross Blue Shield of Texas,TX,Cottle,"Cottle, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Cottle,"Cottle, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Crane,"Crane, TX"
Blue Cross Blue Shield of Texas,TX,Crane,"Crane, TX"
Blue Cross Blue Shield of Texas,TX,Crockett,"Crockett, TX"
Scott and White Health Plan,TX,Crockett,"Crockett, TX"
Insurance Company of Scott & White,TX,Crockett,"Crockett, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Crosby,"Crosby, TX"
Blue Cross Blue Shield of Texas,TX,Crosby,"Crosby, TX"
Blue Cross Blue Shield of Texas,TX,Culberson,"Culberson, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Dallam,"Dallam, TX"
Blue Cross Blue Shield of Texas,TX,Dallam,"Dallam, TX"
Blue Cross Blue Shield of Texas,TX,Dallas,"Dallas, TX"
Cigna Health and Life Insurance Company,TX,Dallas,"Dallas, TX"
Scott and White Health Plan,TX,Dallas,"Dallas, TX"
Insurance Company of Scott & White,TX,Dallas,"Dallas, TX"
Molina Healthcare of Texas,TX,Dallas,"Dallas, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Dawson,"Dawson, TX"
Blue Cross Blue Shield of Texas,TX,Dawson,"Dawson, TX"
Blue Cross Blue Shield of Texas,TX,DeWitt,"DeWitt, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Deaf Smith,"Deaf Smith, TX"
Blue Cross Blue Shield of Texas,TX,Deaf Smith,"Deaf Smith, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Deaf Smith,"Deaf Smith, TX"
Blue Cross Blue Shield of Texas,TX,Delta,"Delta, TX"
Scott and White Health Plan,TX,Denton,"Denton, TX"
Blue Cross Blue Shield of Texas,TX,Denton,"Denton, TX"
Insurance Company of Scott & White,TX,Denton,"Denton, TX"
Cigna Health and Life Insurance Company,TX,Denton,"Denton, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Dickens,"Dickens, TX"
Blue Cross Blue Shield of Texas,TX,Dickens,"Dickens, TX"
Blue Cross Blue Shield of Texas,TX,Dimmit,"Dimmit, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Donley,"Donley, TX"
Blue Cross Blue Shield of Texas,TX,Donley,"Donley, TX"
Blue Cross Blue Shield of Texas,TX,Duval,"Duval, TX"
Blue Cross Blue Shield of Texas,TX,Eastland,"Eastland, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Eastland,"Eastland, TX"
Blue Cross Blue Shield of Texas,TX,Ector,"Ector, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Ector,"Ector, TX"
Blue Cross Blue Shield of Texas,TX,Edwards,"Edwards, TX"
Blue Cross Blue Shield of Texas,TX,El Paso,"El Paso, TX"
Celtic Insurance Company,TX,El Paso,"El Paso, TX"
Allegian Insurance Company,TX,El Paso,"El Paso, TX"
Molina Healthcare of Texas,TX,El Paso,"El Paso, TX"
Cigna Health and Life Insurance Company,TX,Ellis,"Ellis, TX"
Insurance Company of Scott & White,TX,Ellis,"Ellis, TX"
Blue Cross Blue Shield of Texas,TX,Ellis,"Ellis, TX"
Scott and White Health Plan,TX,Ellis,"Ellis, TX"
Scott and White Health Plan,TX,Erath,"Erath, TX"
Blue Cross Blue Shield of Texas,TX,Erath,"Erath, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Erath,"Erath, TX"
Insurance Company of Scott & White,TX,Erath,"Erath, TX"
Scott and White Health Plan,TX,Falls,"Falls, TX"
Blue Cross Blue Shield of Texas,TX,Falls,"Falls, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Falls,"Falls, TX"
Insurance Company of Scott & White,TX,Falls,"Falls, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Fannin,"Fannin, TX"
Blue Cross Blue Shield of Texas,TX,Fannin,"Fannin, TX"
Celtic Insurance Company,TX,Fayette,"Fayette, TX"
Insurance Company of Scott & White,TX,Fayette,"Fayette, TX"
Blue Cross Blue Shield of Texas,TX,Fayette,"Fayette, TX"
"Sendero Health Plans, inc.",TX,Fayette,"Fayette, TX"
Scott and White Health Plan,TX,Fayette,"Fayette, TX"
Blue Cross Blue Shield of Texas,TX,Fisher,"Fisher, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Fisher,"Fisher, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Floyd,"Floyd, TX"
Blue Cross Blue Shield of Texas,TX,Floyd,"Floyd, TX"
Blue Cross Blue Shield of Texas,TX,Foard,"Foard, TX"
"Community Health Choice, Inc.",TX,Fort Bend,"Fort Bend, TX"
Blue Cross Blue Shield of Texas,TX,Fort Bend,"Fort Bend, TX"
"Humana Health Plan of Texas, Inc.",TX,Fort Bend,"Fort Bend, TX"
"Cigna HealthCare of Texas, Inc.",TX,Fort Bend,"Fort Bend, TX"
Blue Cross Blue Shield of Texas,TX,Franklin,"Franklin, TX"
Blue Cross Blue Shield of Texas,TX,Freestone,"Freestone, TX"
Insurance Company of Scott & White,TX,Freestone,"Freestone, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Freestone,"Freestone, TX"
Scott and White Health Plan,TX,Freestone,"Freestone, TX"
Blue Cross Blue Shield of Texas,TX,Frio,"Frio, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Gaines,"Gaines, TX"
Blue Cross Blue Shield of Texas,TX,Gaines,"Gaines, TX"
"Community Health Choice, Inc.",TX,Galveston,"Galveston, TX"
Blue Cross Blue Shield of Texas,TX,Galveston,"Galveston, TX"
"Cigna HealthCare of Texas, Inc.",TX,Galveston,"Galveston, TX"
Blue Cross Blue Shield of Texas,TX,Garza,"Garza, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Garza,"Garza, TX"
Blue Cross Blue Shield of Texas,TX,Gillespie,"Gillespie, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Glasscock,"Glasscock, TX"
Blue Cross Blue Shield of Texas,TX,Glasscock,"Glasscock, TX"
CHRISTUS Health Plan,TX,Goliad,"Goliad, TX"
Blue Cross Blue Shield of Texas,TX,Goliad,"Goliad, TX"
Blue Cross Blue Shield of Texas,TX,Gonzales,"Gonzales, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Gray,"Gray, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Gray,"Gray, TX"
Blue Cross Blue Shield of Texas,TX,Gray,"Gray, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Grayson,"Grayson, TX"
Blue Cross Blue Shield of Texas,TX,Grayson,"Grayson, TX"
Blue Cross Blue Shield of Texas,TX,Gregg,"Gregg, TX"
Scott and White Health Plan,TX,Grimes,"Grimes, TX"
Blue Cross Blue Shield of Texas,TX,Grimes,"Grimes, TX"
Insurance Company of Scott & White,TX,Grimes,"Grimes, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Grimes,"Grimes, TX"
"Community First Health Plans, Inc.",TX,Guadalupe,"Guadalupe, TX"
Blue Cross Blue Shield of Texas,TX,Guadalupe,"Guadalupe, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hale,"Hale, TX"
Blue Cross Blue Shield of Texas,TX,Hale,"Hale, TX"
Blue Cross Blue Shield of Texas,TX,Hall,"Hall, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hall,"Hall, TX"
Scott and White Health Plan,TX,Hamilton,"Hamilton, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hamilton,"Hamilton, TX"
Blue Cross Blue Shield of Texas,TX,Hamilton,"Hamilton, TX"
Insurance Company of Scott & White,TX,Hamilton,"Hamilton, TX"
Blue Cross Blue Shield of Texas,TX,Hansford,"Hansford, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hansford,"Hansford, TX"
Blue Cross Blue Shield of Texas,TX,Hardeman,"Hardeman, TX"
CHRISTUS Health Plan,TX,Hardin,"Hardin, TX"
"Humana Health Plan of Texas, Inc.",TX,Hardin,"Hardin, TX"
Blue Cross Blue Shield of Texas,TX,Hardin,"Hardin, TX"
Blue Cross Blue Shield of Texas,TX,Harris,"Harris, TX"
"Community Health Choice, Inc.",TX,Harris,"Harris, TX"
"Humana Health Plan of Texas, Inc.",TX,Harris,"Harris, TX"
"Cigna HealthCare of Texas, Inc.",TX,Harris,"Harris, TX"
Molina Healthcare of Texas,TX,Harris,"Harris, TX"
Blue Cross Blue Shield of Texas,TX,Harrison,"Harrison, TX"
Blue Cross Blue Shield of Texas,TX,Hartley,"Hartley, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hartley,"Hartley, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Haskell,"Haskell, TX"
Blue Cross Blue Shield of Texas,TX,Haskell,"Haskell, TX"
Celtic Insurance Company,TX,Hays,"Hays, TX"
Blue Cross Blue Shield of Texas,TX,Hays,"Hays, TX"
"Humana Health Plan of Texas, Inc.",TX,Hays,"Hays, TX"
"Sendero Health Plans, inc.",TX,Hays,"Hays, TX"
Scott and White Health Plan,TX,Hays,"Hays, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hemphill,"Hemphill, TX"
Blue Cross Blue Shield of Texas,TX,Hemphill,"Hemphill, TX"
Blue Cross Blue Shield of Texas,TX,Henderson,"Henderson, TX"
Blue Cross Blue Shield of Texas,TX,Hidalgo,"Hidalgo, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Hidalgo,"Hidalgo, TX"
Allegian Insurance Company,TX,Hidalgo,"Hidalgo, TX"
Celtic Insurance Company,TX,Hidalgo,"Hidalgo, TX"
Humana Insurance Company,TX,Hidalgo,"Hidalgo, TX"
Molina Healthcare of Texas,TX,Hidalgo,"Hidalgo, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hill,"Hill, TX"
Insurance Company of Scott & White,TX,Hill,"Hill, TX"
Blue Cross Blue Shield of Texas,TX,Hill,"Hill, TX"
Scott and White Health Plan,TX,Hill,"Hill, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hockley,"Hockley, TX"
Blue Cross Blue Shield of Texas,TX,Hockley,"Hockley, TX"
Blue Cross Blue Shield of Texas,TX,Hood,"Hood, TX"
Scott and White Health Plan,TX,Hood,"Hood, TX"
Insurance Company of Scott & White,TX,Hood,"Hood, TX"
Blue Cross Blue Shield of Texas,TX,Hopkins,"Hopkins, TX"
Blue Cross Blue Shield of Texas,TX,Houston,"Houston, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Houston,"Houston, TX"
Blue Cross Blue Shield of Texas,TX,Howard,"Howard, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Howard,"Howard, TX"
Blue Cross Blue Shield of Texas,TX,Hudspeth,"Hudspeth, TX"
Blue Cross Blue Shield of Texas,TX,Hunt,"Hunt, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hutchinson,"Hutchinson, TX"
Blue Cross Blue Shield of Texas,TX,Hutchinson,"Hutchinson, TX"
Scott and White Health Plan,TX,Irion,"Irion, TX"
Insurance Company of Scott & White,TX,Irion,"Irion, TX"
Blue Cross Blue Shield of Texas,TX,Irion,"Irion, TX"
Blue Cross Blue Shield of Texas,TX,Jack,"Jack, TX"
Blue Cross Blue Shield of Texas,TX,Jackson,"Jackson, TX"
CHRISTUS Health Plan,TX,Jasper,"Jasper, TX"
Blue Cross Blue Shield of Texas,TX,Jasper,"Jasper, TX"
Blue Cross Blue Shield of Texas,TX,Jeff Davis,"Jeff Davis, TX"
Molina Healthcare of Texas,TX,Jefferson,"Jefferson, TX"
Blue Cross Blue Shield of Texas,TX,Jefferson,"Jefferson, TX"
CHRISTUS Health Plan,TX,Jefferson,"Jefferson, TX"
"Humana Health Plan of Texas, Inc.",TX,Jefferson,"Jefferson, TX"
"Community Health Choice, Inc.",TX,Jefferson,"Jefferson, TX"
Blue Cross Blue Shield of Texas,TX,Jim Hogg,"Jim Hogg, TX"
CHRISTUS Health Plan,TX,Jim Wells,"Jim Wells, TX"
"Humana Health Plan of Texas, Inc.",TX,Jim Wells,"Jim Wells, TX"
Blue Cross Blue Shield of Texas,TX,Jim Wells,"Jim Wells, TX"
Scott and White Health Plan,TX,Johnson,"Johnson, TX"
Blue Cross Blue Shield of Texas,TX,Johnson,"Johnson, TX"
Insurance Company of Scott & White,TX,Johnson,"Johnson, TX"
Blue Cross Blue Shield of Texas,TX,Jones,"Jones, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Jones,"Jones, TX"
Blue Cross Blue Shield of Texas,TX,Karnes,"Karnes, TX"
CHRISTUS Health Plan,TX,Karnes,"Karnes, TX"
Blue Cross Blue Shield of Texas,TX,Kaufman,"Kaufman, TX"
Celtic Insurance Company,TX,Kendall,"Kendall, TX"
Blue Cross Blue Shield of Texas,TX,Kendall,"Kendall, TX"
CHRISTUS Health Plan,TX,Kenedy,"Kenedy, TX"
Blue Cross Blue Shield of Texas,TX,Kenedy,"Kenedy, TX"
Blue Cross Blue Shield of Texas,TX,Kent,"Kent, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Kent,"Kent, TX"
Blue Cross Blue Shield of Texas,TX,Kerr,"Kerr, TX"
Insurance Company of Scott & White,TX,Kimble,"Kimble, TX"
Scott and White Health Plan,TX,Kimble,"Kimble, TX"
Blue Cross Blue Shield of Texas,TX,Kimble,"Kimble, TX"
Blue Cross Blue Shield of Texas,TX,King,"King, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,King,"King, TX"
Blue Cross Blue Shield of Texas,TX,Kinney,"Kinney, TX"
CHRISTUS Health Plan,TX,Kleberg,"Kleberg, TX"
Blue Cross Blue Shield of Texas,TX,Kleberg,"Kleberg, TX"
"Humana Health Plan of Texas, Inc.",TX,Kleberg,"Kleberg, TX"
Blue Cross Blue Shield of Texas,TX,Knox,"Knox, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Knox,"Knox, TX"
Blue Cross Blue Shield of Texas,TX,La Salle,"La Salle, TX"
Blue Cross Blue Shield of Texas,TX,Lamar,"Lamar, TX"
Blue Cross Blue Shield of Texas,TX,Lamb,"Lamb, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Lamb,"Lamb, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Lampasas,"Lampasas, TX"
Insurance Company of Scott & White,TX,Lampasas,"Lampasas, TX"
Scott and White Health Plan,TX,Lampasas,"Lampasas, TX"
Blue Cross Blue Shield of Texas,TX,Lampasas,"Lampasas, TX"
Blue Cross Blue Shield of Texas,TX,Lavaca,"Lavaca, TX"
Celtic Insurance Company,TX,Lee,"Lee, TX"
Scott and White Health Plan,TX,Lee,"Lee, TX"
Insurance Company of Scott & White,TX,Lee,"Lee, TX"
