i,s,c,id
Blue Cross Blue Shield of Texas,TX,Hansford,"Hansford, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hansford,"Hansford, TX"
Blue Cross Blue Shield of Texas,TX,Hardeman,"Hardeman, TX"
Aetna Life Insurance Company,TX,Hardin,"Hardin, TX"
CHRISTUS Health Plan,TX,Hardin,"Hardin, TX"
"Humana Health Plan of Texas, Inc.",TX,Hardin,"Hardin, TX"
Blue Cross Blue Shield of Texas,TX,Hardin,"Hardin, TX"
Blue Cross Blue Shield of Texas,TX,Harris,"Harris, TX"
"Community Health Choice, Inc.",TX,Harris,"Harris, TX"
All Savers Insurance Company,TX,Harris,"Harris, TX"
"Humana Health Plan of Texas, Inc.",TX,Harris,"Harris, TX"
"Cigna HealthCare of Texas, Inc.",TX,Harris,"Harris, TX"
Molina Healthcare of Texas,TX,Harris,"Harris, TX"
Aetna Life Insurance Company,TX,Harris,"Harris, TX"
Blue Cross Blue Shield of Texas,TX,Harrison,"Harrison, TX"
All Savers Insurance Company,TX,Harrison,"Harrison, TX"
Blue Cross Blue Shield of Texas,TX,Hartley,"Hartley, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hartley,"Hartley, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Haskell,"Haskell, TX"
Blue Cross Blue Shield of Texas,TX,Haskell,"Haskell, TX"
Celtic Insurance Company,TX,Hays,"Hays, TX"
Blue Cross Blue Shield of Texas,TX,Hays,"Hays, TX"
"Humana Health Plan of Texas, Inc.",TX,Hays,"Hays, TX"
"Sendero Health Plans, inc.",TX,Hays,"Hays, TX"
Aetna Life Insurance Company,TX,Hays,"Hays, TX"
All Savers Insurance Company,TX,Hays,"Hays, TX"
Scott and White Health Plan,TX,Hays,"Hays, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hemphill,"Hemphill, TX"
Blue Cross Blue Shield of Texas,TX,Hemphill,"Hemphill, TX"
Blue Cross Blue Shield of Texas,TX,Henderson,"Henderson, TX"
All Savers Insurance Company,TX,Hidalgo,"Hidalgo, TX"
Blue Cross Blue Shield of Texas,TX,Hidalgo,"Hidalgo, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Hidalgo,"Hidalgo, TX"
Allegian Insurance Company,TX,Hidalgo,"Hidalgo, TX"
Celtic Insurance Company,TX,Hidalgo,"Hidalgo, TX"
Humana Insurance Company,TX,Hidalgo,"Hidalgo, TX"
Molina Healthcare of Texas,TX,Hidalgo,"Hidalgo, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hill,"Hill, TX"
Insurance Company of Scott & White,TX,Hill,"Hill, TX"
Blue Cross Blue Shield of Texas,TX,Hill,"Hill, TX"
Scott and White Health Plan,TX,Hill,"Hill, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hockley,"Hockley, TX"
Blue Cross Blue Shield of Texas,TX,Hockley,"Hockley, TX"
Blue Cross Blue Shield of Texas,TX,Hood,"Hood, TX"
Scott and White Health Plan,TX,Hood,"Hood, TX"
Insurance Company of Scott & White,TX,Hood,"Hood, TX"
Blue Cross Blue Shield of Texas,TX,Hopkins,"Hopkins, TX"
Blue Cross Blue Shield of Texas,TX,Houston,"Houston, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Houston,"Houston, TX"
Blue Cross Blue Shield of Texas,TX,Howard,"Howard, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Howard,"Howard, TX"
Blue Cross Blue Shield of Texas,TX,Hudspeth,"Hudspeth, TX"
Blue Cross Blue Shield of Texas,TX,Hunt,"Hunt, TX"
All Savers Insurance Company,TX,Hunt,"Hunt, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Hutchinson,"Hutchinson, TX"
Blue Cross Blue Shield of Texas,TX,Hutchinson,"Hutchinson, TX"
Scott and White Health Plan,TX,Irion,"Irion, TX"
Insurance Company of Scott & White,TX,Irion,"Irion, TX"
Blue Cross Blue Shield of Texas,TX,Irion,"Irion, TX"
Blue Cross Blue Shield of Texas,TX,Jack,"Jack, TX"
Blue Cross Blue Shield of Texas,TX,Jackson,"Jackson, TX"
CHRISTUS Health Plan,TX,Jasper,"Jasper, TX"
Aetna Life Insurance Company,TX,Jasper,"Jasper, TX"
Blue Cross Blue Shield of Texas,TX,Jasper,"Jasper, TX"
Blue Cross Blue Shield of Texas,TX,Jeff Davis,"Jeff Davis, TX"
Molina Healthcare of Texas,TX,Jefferson,"Jefferson, TX"
Blue Cross Blue Shield of Texas,TX,Jefferson,"Jefferson, TX"
CHRISTUS Health Plan,TX,Jefferson,"Jefferson, TX"
"Humana Health Plan of Texas, Inc.",TX,Jefferson,"Jefferson, TX"
"Community Health Choice, Inc.",TX,Jefferson,"Jefferson, TX"
Aetna Life Insurance Company,TX,Jefferson,"Jefferson, TX"
Blue Cross Blue Shield of Texas,TX,Jim Hogg,"Jim Hogg, TX"
CHRISTUS Health Plan,TX,Jim Wells,"Jim Wells, TX"
"Humana Health Plan of Texas, Inc.",TX,Jim Wells,"Jim Wells, TX"
Blue Cross Blue Shield of Texas,TX,Jim Wells,"Jim Wells, TX"
Scott and White Health Plan,TX,Johnson,"Johnson, TX"
Blue Cross Blue Shield of Texas,TX,Johnson,"Johnson, TX"
Insurance Company of Scott & White,TX,Johnson,"Johnson, TX"
Blue Cross Blue Shield of Texas,TX,Jones,"Jones, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Jones,"Jones, TX"
Blue Cross Blue Shield of Texas,TX,Karnes,"Karnes, TX"
CHRISTUS Health Plan,TX,Karnes,"Karnes, TX"
Blue Cross Blue Shield of Texas,TX,Kaufman,"Kaufman, TX"
Celtic Insurance Company,TX,Kendall,"Kendall, TX"
Aetna Life Insurance Company,TX,Kendall,"Kendall, TX"
Blue Cross Blue Shield of Texas,TX,Kendall,"Kendall, TX"
CHRISTUS Health Plan,TX,Kenedy,"Kenedy, TX"
Blue Cross Blue Shield of Texas,TX,Kenedy,"Kenedy, TX"
Blue Cross Blue Shield of Texas,TX,Kent,"Kent, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Kent,"Kent, TX"
Blue Cross Blue Shield of Texas,TX,Kerr,"Kerr, TX"
Insurance Company of Scott & White,TX,Kimble,"Kimble, TX"
Scott and White Health Plan,TX,Kimble,"Kimble, TX"
Blue Cross Blue Shield of Texas,TX,Kimble,"Kimble, TX"
Blue Cross Blue Shield of Texas,TX,King,"King, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,King,"King, TX"
Blue Cross Blue Shield of Texas,TX,Kinney,"Kinney, TX"
CHRISTUS Health Plan,TX,Kleberg,"Kleberg, TX"
Blue Cross Blue Shield of Texas,TX,Kleberg,"Kleberg, TX"
"Humana Health Plan of Texas, Inc.",TX,Kleberg,"Kleberg, TX"
Blue Cross Blue Shield of Texas,TX,Knox,"Knox, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Knox,"Knox, TX"
Blue Cross Blue Shield of Texas,TX,La Salle,"La Salle, TX"
Blue Cross Blue Shield of Texas,TX,Lamar,"Lamar, TX"
Blue Cross Blue Shield of Texas,TX,Lamb,"Lamb, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Lamb,"Lamb, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Lampasas,"Lampasas, TX"
Insurance Company of Scott & White,TX,Lampasas,"Lampasas, TX"
Aetna Life Insurance Company,TX,Lampasas,"Lampasas, TX"
Scott and White Health Plan,TX,Lampasas,"Lampasas, TX"
Blue Cross Blue Shield of Texas,TX,Lampasas,"Lampasas, TX"
Blue Cross Blue Shield of Texas,TX,Lavaca,"Lavaca, TX"
Celtic Insurance Company,TX,Lee,"Lee, TX"
Aetna Life Insurance Company,TX,Lee,"Lee, TX"
Scott and White Health Plan,TX,Lee,"Lee, TX"
Insurance Company of Scott & White,TX,Lee,"Lee, TX"
Blue Cross Blue Shield of Texas,TX,Lee,"Lee, TX"
"Sendero Health Plans, inc.",TX,Lee,"Lee, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Lee,"Lee, TX"
Insurance Company of Scott & White,TX,Leon,"Leon, TX"
Blue Cross Blue Shield of Texas,TX,Leon,"Leon, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Leon,"Leon, TX"
Scott and White Health Plan,TX,Leon,"Leon, TX"
"Community Health Choice, Inc.",TX,Liberty,"Liberty, TX"
Aetna Life Insurance Company,TX,Liberty,"Liberty, TX"
Blue Cross Blue Shield of Texas,TX,Liberty,"Liberty, TX"
"Cigna HealthCare of Texas, Inc.",TX,Liberty,"Liberty, TX"
Scott and White Health Plan,TX,Limestone,"Limestone, TX"
Insurance Company of Scott & White,TX,Limestone,"Limestone, TX"
Blue Cross Blue Shield of Texas,TX,Limestone,"Limestone, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Limestone,"Limestone, TX"
Aetna Life Insurance Company,TX,Limestone,"Limestone, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Lipscomb,"Lipscomb, TX"
Blue Cross Blue Shield of Texas,TX,Lipscomb,"Lipscomb, TX"
Blue Cross Blue Shield of Texas,TX,Live Oak,"Live Oak, TX"
CHRISTUS Health Plan,TX,Live Oak,"Live Oak, TX"
Scott and White Health Plan,TX,Llano,"Llano, TX"
Insurance Company of Scott & White,TX,Llano,"Llano, TX"
Blue Cross Blue Shield of Texas,TX,Llano,"Llano, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Llano,"Llano, TX"
Aetna Life Insurance Company,TX,Llano,"Llano, TX"
Blue Cross Blue Shield of Texas,TX,Loving,"Loving, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Loving,"Loving, TX"
Blue Cross Blue Shield of Texas,TX,Lubbock,"Lubbock, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Lubbock,"Lubbock, TX"
All Savers Insurance Company,TX,Lubbock,"Lubbock, TX"
All Savers Insurance Company,TX,Lynn,"Lynn, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Lynn,"Lynn, TX"
Blue Cross Blue Shield of Texas,TX,Lynn,"Lynn, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Madison,"Madison, TX"
Blue Cross Blue Shield of Texas,TX,Madison,"Madison, TX"
Insurance Company of Scott & White,TX,Madison,"Madison, TX"
Scott and White Health Plan,TX,Madison,"Madison, TX"
Blue Cross Blue Shield of Texas,TX,Marion,"Marion, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Martin,"Martin, TX"
Blue Cross Blue Shield of Texas,TX,Martin,"Martin, TX"
Insurance Company of Scott & White,TX,Mason,"Mason, TX"
Scott and White Health Plan,TX,Mason,"Mason, TX"
Blue Cross Blue Shield of Texas,TX,Mason,"Mason, TX"
Aetna Life Insurance Company,TX,Matagorda,"Matagorda, TX"
Blue Cross Blue Shield of Texas,TX,Matagorda,"Matagorda, TX"
Blue Cross Blue Shield of Texas,TX,Maverick,"Maverick, TX"
Insurance Company of Scott & White,TX,McCulloch,"McCulloch, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,McCulloch,"McCulloch, TX"
Blue Cross Blue Shield of Texas,TX,McCulloch,"McCulloch, TX"
Scott and White Health Plan,TX,McCulloch,"McCulloch, TX"
"Humana Health Plan of Texas, Inc.",TX,McLennan,"McLennan, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,McLennan,"McLennan, TX"
Aetna Life Insurance Company,TX,McLennan,"McLennan, TX"
Insurance Company of Scott & White,TX,McLennan,"McLennan, TX"
Blue Cross Blue Shield of Texas,TX,McLennan,"McLennan, TX"
Scott and White Health Plan,TX,McLennan,"McLennan, TX"
Celtic Insurance Company,TX,McLennan,"McLennan, TX"
Blue Cross Blue Shield of Texas,TX,McMullen,"McMullen, TX"
"Community First Health Plans, Inc.",TX,Medina,"Medina, TX"
Aetna Life Insurance Company,TX,Medina,"Medina, TX"
Blue Cross Blue Shield of Texas,TX,Medina,"Medina, TX"
Insurance Company of Scott & White,TX,Menard,"Menard, TX"
Blue Cross Blue Shield of Texas,TX,Menard,"Menard, TX"
Scott and White Health Plan,TX,Menard,"Menard, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Midland,"Midland, TX"
Blue Cross Blue Shield of Texas,TX,Midland,"Midland, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Milam,"Milam, TX"
Insurance Company of Scott & White,TX,Milam,"Milam, TX"
Scott and White Health Plan,TX,Milam,"Milam, TX"
Blue Cross Blue Shield of Texas,TX,Milam,"Milam, TX"
Insurance Company of Scott & White,TX,Mills,"Mills, TX"
Scott and White Health Plan,TX,Mills,"Mills, TX"
Blue Cross Blue Shield of Texas,TX,Mills,"Mills, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Mills,"Mills, TX"
Blue Cross Blue Shield of Texas,TX,Mitchell,"Mitchell, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Mitchell,"Mitchell, TX"
Blue Cross Blue Shield of Texas,TX,Montague,"Montague, TX"
"Humana Health Plan of Texas, Inc.",TX,Montgomery,"Montgomery, TX"
Blue Cross Blue Shield of Texas,TX,Montgomery,"Montgomery, TX"
"Cigna HealthCare of Texas, Inc.",TX,Montgomery,"Montgomery, TX"
All Savers Insurance Company,TX,Montgomery,"Montgomery, TX"
Aetna Life Insurance Company,TX,Montgomery,"Montgomery, TX"
"Community Health Choice, Inc.",TX,Montgomery,"Montgomery, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Moore,"Moore, TX"
Blue Cross Blue Shield of Texas,TX,Moore,"Moore, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Moore,"Moore, TX"
Blue Cross Blue Shield of Texas,TX,Morris,"Morris, TX"
Blue Cross Blue Shield of Texas,TX,Motley,"Motley, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Motley,"Motley, TX"
Blue Cross Blue Shield of Texas,TX,Nacogdoches,"Nacogdoches, TX"
Allegian Insurance Company,TX,Nacogdoches,"Nacogdoches, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Navarro,"Navarro, TX"
Blue Cross Blue Shield of Texas,TX,Navarro,"Navarro, TX"
Blue Cross Blue Shield of Texas,TX,Newton,"Newton, TX"
CHRISTUS Health Plan,TX,Newton,"Newton, TX"
Blue Cross Blue Shield of Texas,TX,Nolan,"Nolan, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Nolan,"Nolan, TX"
CHRISTUS Health Plan,TX,Nueces,"Nueces, TX"
Blue Cross Blue Shield of Texas,TX,Nueces,"Nueces, TX"
"Humana Health Plan of Texas, Inc.",TX,Nueces,"Nueces, TX"
All Savers Insurance Company,TX,Nueces,"Nueces, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Ochiltree,"Ochiltree, TX"
Blue Cross Blue Shield of Texas,TX,Ochiltree,"Ochiltree, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Oldham,"Oldham, TX"
Blue Cross Blue Shield of Texas,TX,Oldham,"Oldham, TX"
Aetna Life Insurance Company,TX,Orange,"Orange, TX"
"Humana Health Plan of Texas, Inc.",TX,Orange,"Orange, TX"
Blue Cross Blue Shield of Texas,TX,Orange,"Orange, TX"
"Community Health Choice, Inc.",TX,Orange,"Orange, TX"
Aetna Life Insurance Company,TX,Palo Pinto,"Palo Pinto, TX"
Blue Cross Blue Shield of Texas,TX,Palo Pinto,"Palo Pinto, TX"
Blue Cross Blue Shield of Texas,TX,Panola,"Panola, TX"
Aetna Life Insurance Company,TX,Parker,"Parker, TX"
Blue Cross Blue Shield of Texas,TX,Parker,"Parker, TX"
Blue Cross Blue Shield of Texas,TX,Parmer,"Parmer, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Parmer,"Parmer, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Pecos,"Pecos, TX"
Blue Cross Blue Shield of Texas,TX,Pecos,"Pecos, TX"
Blue Cross Blue Shield of Texas,TX,Polk,"Polk, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Potter,"Potter, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Potter,"Potter, TX"
Blue Cross Blue Shield of Texas,TX,Potter,"Potter, TX"
Blue Cross Blue Shield of Texas,TX,Presidio,"Presidio, TX"
Blue Cross Blue Shield of Texas,TX,Rains,"Rains, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Randall,"Randall, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Randall,"Randall, TX"
Blue Cross Blue Shield of Texas,TX,Randall,"Randall, TX"
Insurance Company of Scott & White,TX,Reagan,"Reagan, TX"
Scott and White Health Plan,TX,Reagan,"Reagan, TX"
Blue Cross Blue Shield of Texas,TX,Reagan,"Reagan, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Reagan,"Reagan, TX"
Blue Cross Blue Shield of Texas,TX,Real,"Real, TX"
CHRISTUS Health Plan,TX,Red River,"Red River, TX"
Blue Cross Blue Shield of Texas,TX,Red River,"Red River, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Reeves,"Reeves, TX"
Blue Cross Blue Shield of Texas,TX,Reeves,"Reeves, TX"
CHRISTUS Health Plan,TX,Refugio,"Refugio, TX"
Blue Cross Blue Shield of Texas,TX,Refugio,"Refugio, TX"
"Humana Health Plan of Texas, Inc.",TX,Refugio,"Refugio, TX"
Blue Cross Blue Shield of Texas,TX,Roberts,"Roberts, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Roberts,"Roberts, TX"
Blue Cross Blue Shield of Texas,TX,Robertson,"Robertson, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Robertson,"Robertson, TX"
Insurance Company of Scott & White,TX,Robertson,"Robertson, TX"
Scott and White Health Plan,TX,Robertson,"Robertson, TX"
Aetna Life Insurance Company,TX,Rockwall,"Rockwall, TX"
Insurance Company of Scott & White,TX,Rockwall,"Rockwall, TX"
Cigna Health and Life Insurance Company,TX,Rockwall,"Rockwall, TX"
Scott and White Health Plan,TX,Rockwall,"Rockwall, TX"
Blue Cross Blue Shield of Texas,TX,Rockwall,"Rockwall, TX"
Scott and White Health Plan,TX,Runnels,"Runnels, TX"
Insurance Company of Scott & White,TX,Runnels,"Runnels, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Runnels,"Runnels, TX"
Blue Cross Blue Shield of Texas,TX,Runnels,"Runnels, TX"
Blue Cross Blue Shield of Texas,TX,Rusk,"Rusk, TX"
All Savers Insurance Company,TX,Rusk,"Rusk, TX"
Blue Cross Blue Shield of Texas,TX,Sabine,"Sabine, TX"
Blue Cross Blue Shield of Texas,TX,San Augustine,"San Augustine, TX"
Aetna Life Insurance Company,TX,San Jacinto,"San Jacinto, TX"
Blue Cross Blue Shield of Texas,TX,San Jacinto,"San Jacinto, TX"
Blue Cross Blue Shield of Texas,TX,San Patricio,"San Patricio, TX"
All Savers Insurance Company,TX,San Patricio,"San Patricio, TX"
CHRISTUS Health Plan,TX,San Patricio,"San Patricio, TX"
"Humana Health Plan of Texas, Inc.",TX,San Patricio,"San Patricio, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,San Saba,"San Saba, TX"
Blue Cross Blue Shield of Texas,TX,San Saba,"San Saba, TX"
Scott and White Health Plan,TX,San Saba,"San Saba, TX"
Insurance Company of Scott & White,TX,San Saba,"San Saba, TX"
Blue Cross Blue Shield of Texas,TX,Schleicher,"Schleicher, TX"
Insurance Company of Scott & White,TX,Schleicher,"Schleicher, TX"
Scott and White Health Plan,TX,Schleicher,"Schleicher, TX"
Blue Cross Blue Shield of Texas,TX,Scurry,"Scurry, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Scurry,"Scurry, TX"
Blue Cross Blue Shield of Texas,TX,Shackelford,"Shackelford, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Shackelford,"Shackelford, TX"
Blue Cross Blue Shield of Texas,TX,Shelby,"Shelby, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Sherman,"Sherman, TX"
Blue Cross Blue Shield of Texas,TX,Sherman,"Sherman, TX"
All Savers Insurance Company,TX,Smith,"Smith, TX"
Blue Cross Blue Shield of Texas,TX,Smith,"Smith, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Somervell,"Somervell, TX"
Blue Cross Blue Shield of Texas,TX,Somervell,"Somervell, TX"
Insurance Company of Scott & White,TX,Somervell,"Somervell, TX"
Scott and White Health Plan,TX,Somervell,"Somervell, TX"
Allegian Insurance Company,TX,Starr,"Starr, TX"
"Prominence HealthFirst of Texas, Inc.",TX,Starr,"Starr, TX"
Molina Healthcare of Texas,TX,Starr,"Starr, TX"
Blue Cross Blue Shield of Texas,TX,Starr,"Starr, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Stephens,"Stephens, TX"
Blue Cross Blue Shield of Texas,TX,Stephens,"Stephens, TX"
Insurance Company of Scott & White,TX,Sterling,"Sterling, TX"
Blue Cross Blue Shield of Texas,TX,Sterling,"Sterling, TX"
Scott and White Health Plan,TX,Sterling,"Sterling, TX"
Blue Cross Blue Shield of Texas,TX,Stonewall,"Stonewall, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Stonewall,"Stonewall, TX"
Insurance Company of Scott & White,TX,Sutton,"Sutton, TX"
Scott and White Health Plan,TX,Sutton,"Sutton, TX"
Blue Cross Blue Shield of Texas,TX,Sutton,"Sutton, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Swisher,"Swisher, TX"
Blue Cross Blue Shield of Texas,TX,Swisher,"Swisher, TX"
All Savers Insurance Company,TX,Tarrant,"Tarrant, TX"
Oscar Insurance Company of Texas,TX,Tarrant,"Tarrant, TX"
Insurance Company of Scott & White,TX,Tarrant,"Tarrant, TX"
Scott and White Health Plan,TX,Tarrant,"Tarrant, TX"
Cigna Health and Life Insurance Company,TX,Tarrant,"Tarrant, TX"
Aetna Life Insurance Company,TX,Tarrant,"Tarrant, TX"
Blue Cross Blue Shield of Texas,TX,Tarrant,"Tarrant, TX"
Blue Cross Blue Shield of Texas,TX,Taylor,"Taylor, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Taylor,"Taylor, TX"
Blue Cross Blue Shield of Texas,TX,Terrell,"Terrell, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Terry,"Terry, TX"
Blue Cross Blue Shield of Texas,TX,Terry,"Terry, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Throckmorton,"Throckmorton, TX"
Blue Cross Blue Shield of Texas,TX,Throckmorton,"Throckmorton, TX"
Blue Cross Blue Shield of Texas,TX,Titus,"Titus, TX"
Scott and White Health Plan,TX,Tom Green,"Tom Green, TX"
Blue Cross Blue Shield of Texas,TX,Tom Green,"Tom Green, TX"
Insurance Company of Scott & White,TX,Tom Green,"Tom Green, TX"
All Savers Insurance Company,TX,Travis,"Travis, TX"
"Humana Health Plan of Texas, Inc.",TX,Travis,"Travis, TX"
Aetna Life Insurance Company,TX,Travis,"Travis, TX"
Insurance Company of Scott & White,TX,Travis,"Travis, TX"
"Sendero Health Plans, inc.",TX,Travis,"Travis, TX"
Celtic Insurance Company,TX,Travis,"Travis, TX"
Blue Cross Blue Shield of Texas,TX,Travis,"Travis, TX"
Scott and White Health Plan,TX,Travis,"Travis, TX"
Blue Cross Blue Shield of Texas,TX,Trinity,"Trinity, TX"
Blue Cross Blue Shield of Texas,TX,Tyler,"Tyler, TX"
CHRISTUS Health Plan,TX,Tyler,"Tyler, TX"
Aetna Life Insurance Company,TX,Tyler,"Tyler, TX"
All Savers Insurance Company,TX,Upshur,"Upshur, TX"
Blue Cross Blue Shield of Texas,TX,Upshur,"Upshur, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Upton,"Upton, TX"
Blue Cross Blue Shield of Texas,TX,Upton,"Upton, TX"
Blue Cross Blue Shield of Texas,TX,Uvalde,"Uvalde, TX"
Blue Cross Blue Shield of Texas,TX,Val Verde,"Val Verde, TX"
Blue Cross Blue Shield of Texas,TX,Van Zandt,"Van Zandt, TX"
Blue Cross Blue Shield of Texas,TX,Victoria,"Victoria, TX"
CHRISTUS Health Plan,TX,Victoria,"Victoria, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Walker,"Walker, TX"
Scott and White Health Plan,TX,Walker,"Walker, TX"
Blue Cross Blue Shield of Texas,TX,Walker,"Walker, TX"
Blue Cross Blue Shield of Texas,TX,Waller,"Waller, TX"
Aetna Life Insurance Company,TX,Waller,"Waller, TX"
"Community Health Choice, Inc.",TX,Waller,"Waller, TX"
Insurance Company of Scott & White,TX,Waller,"Waller, TX"
Scott and White Health Plan,TX,Waller,"Waller, TX"
"SHA, LLC DBA FirstCare Health Plans",TX,Ward,"Ward, TX"
Blue Cross Blue Shield of Texas,TX,Ward,"Ward, TX"
